"dim","country","mean.est","mean.cilo","mean.cihi","mean.pval","sd.est","sd.cilo","sd.cihi","distr.lo","distr.hi","other.country.mean","nstations","nstationyears"
"q.2","DR",-0.207926735557184,-1.04505359765386,0.547842836694482,0.6288,0.808289873895887,0.373415720048067,1.41031760337953,-1.8124152283566,1.60124689009442,0.000112226482789386,3,6
"q.2","EC",-0.972404796198228,-1.25505282653631,-0.695997203031393,0,0.828172596327517,0.673496525995518,0.971530526861833,-2.9635235151052,0.492026121165255,0.00664376245345096,4,33
"q.2","EI",-0.816424315060897,-0.956645007412539,-0.654366486190821,0,0.550543436300581,0.458221651549822,0.619616075734725,-1.83002616865699,0.263091261834828,0.0382489768327748,12,213
"q.2","FP",-0.879190207640455,-1.18042974053153,-0.575623688351749,0,0.513549288964839,0.396148162412976,0.628475772396618,-1.84619008723633,0.115308320332082,0.00518110467158362,8,29
"q.2","GI",0.195367728149131,-0.473392125322887,0.849959658283617,0.5554,0.696619688732133,0.310327795205706,1.08171300821801,-1.46557476749044,1.19642070916311,-0.000373698771333764,1,6
"q.2","GT",-0.152305292821979,-0.814792130767224,0.503777546318833,0.6608,0.379838474552397,0.14909837898344,0.657482574236973,-0.911795123452841,0.65593464448755,-2.36051825610459e-05,1,5
"q.2","IC",-0.780915408724359,-0.930569750788782,-0.551075717393329,0,0.535937553656148,0.463110081823684,0.6155406130313,-1.82619048418227,0.308021857039642,0.027746485369702,10,164
"q.2","ID",-0.011830521006448,-0.284043778114438,0.225562667307071,0.9662,0.879454306428413,0.724807087853849,1.03012231622607,-1.67932367687296,1.75749982707676,0.000235068145342861,49,86
"q.2","IO",-1.42548068465521,-2.00876480300167,-0.84399629611906,0,0.428327921957747,0.239535909280143,0.63262847155739,-2.25426226544312,-0.572358243581783,0.00194828037613375,1,7
"q.2","IR",1.25220075476741,1.0570057548435,1.40285968533089,0,0.73273749838789,0.628181626673783,0.826092879459993,-0.339734927914935,2.67090869910252,-0.0511734606979375,31,186
"q.2","JM",-0.24013868165267,-0.804912444686913,0.39342019189138,0.4246,0.789914039273711,0.463542396447621,1.18023559672835,-1.75090859068398,1.50533550161799,0.000423572600782988,2,13
"q.2","JO",0.632024349631648,-0.205166920402821,1.47030079859052,0.1402,0.746047439335359,0.334331433125619,1.34292560273108,-0.865032441787998,2.20998850709822,-0.000958480346223575,3,6
"q.2","KE",0.532739783065744,0.333939534180262,0.725057457162246,0,0.692792033388361,0.600194944154333,0.789710935081467,-0.813055106078186,1.87673573681764,-0.00864537051340577,5,74
"q.2","KN",0.513803451923225,0.220671659985263,0.816323145357316,0.000399999999999956,0.773057525407091,0.60292778631867,0.957023806306027,-1.0208755699116,2.07162179787272,-0.00543979250363163,7,48
