"","type","length","name","instances","proportion","songs","proportion.cumulative","region.rank","region","global.rank","proportion.zm"
"16848","relative rhythm",2,"x0.57",1,0.000515463917525773,1,0.998144785948605,23,"North America",50,0.000484907267770052
"16849","relative rhythm",2,"x2.50",1,0.000515463917525773,1,0.998660249866131,24,"North America",23,0.00041840376705912
"16850","relative rhythm",2,"x3.50",1,0.000515463917525773,1,0.999175713783657,25,"North America",29,0.000362895235777402
"16851","relative rhythm",2,"x6.00",2,0.000439670831727858,2,0.999615384615385,26,"North America",10,0.000316273786158807
"16852","relative rhythm",2,"x0.60",1,0.000384615384615385,1,1,27,"North America",25,0.000276887821005858
"16853","relative rhythm",2,"x0.06",0,0,0,1,28,"North America",36,0.000243432642915102
"16854","relative rhythm",2,"x0.07",0,0,0,1,29,"North America",82,0.000214869686381679
"16855","relative rhythm",2,"x0.08",0,0,0,1,30,"North America",45,0.00019036629148767
"16856","relative rhythm",2,"x0.09",0,0,0,1,31,"North America",47,0.000169250377468097
"16857","relative rhythm",2,"x0.11",0,0,0,1,32,"North America",40,0.000150976032440395
"16858","relative rhythm",2,"x0.14",0,0,0,1,33,"North America",17,0.000135097176093507
"16859","relative rhythm",2,"x0.15",0,0,0,1,34,"North America",85,0.000121247245630851
"16860","relative rhythm",2,"x0.16",0,0,0,1,35,"North America",77,0.000109123413255746
"16861","relative rhythm",2,"x0.18",0,0,0,1,36,"North America",69,9.84742398426003e-05
"16862","relative rhythm",2,"x0.21",0,0,0,1,37,"North America",97,8.90899536633422e-05
"16863","relative rhythm",2,"x0.22",0,0,0,1,38,"North America",30,8.07947486964489e-05
"16864","relative rhythm",2,"x0.26",0,0,0,1,39,"North America",99,7.34406471256225e-05
"16865","relative rhythm",2,"x0.29",0,0,0,1,40,"North America",38,6.69025810436658e-05
"16866","relative rhythm",2,"x0.30",0,0,0,1,41,"North America",80,6.10744302258775e-05
"16867","relative rhythm",2,"x0.35",0,0,0,1,42,"North America",57,5.58658139578002e-05
"16868","relative rhythm",2,"x0.36",0,0,0,1,43,"North America",94,5.11994808617583e-05
"16869","relative rhythm",2,"x0.43",0,0,0,1,44,"North America",39,4.70091754554042e-05
"16870","relative rhythm",2,"x0.56",0,0,0,1,45,"North America",83,4.32378866754331e-05
"16871","relative rhythm",2,"x0.64",0,0,0,1,46,"North America",58,3.98364039078133e-05
"16872","relative rhythm",2,"x0.71",0,0,0,1,47,"North America",51,3.67621217191057e-05
"16873","relative rhythm",2,"x0.73",0,0,0,1,48,"North America",59,3.39780466155475e-05
"16874","relative rhythm",2,"x0.80",0,0,0,1,49,"North America",46,3.14519686095392e-05
"16875","relative rhythm",2,"x0.83",0,0,0,1,50,"North America",84,2.91557677761294e-05
"16876","relative rhythm",2,"x0.86",0,0,0,1,51,"North America",70,2.70648318079477e-05
"16877","relative rhythm",2,"x0.88",0,0,0,1,52,"North America",20,2.51575651832984e-05
"16878","relative rhythm",2,"x0.89",0,0,0,1,53,"North America",73,2.34149742205408e-05
"16879","relative rhythm",2,"x0.90",0,0,0,1,54,"North America",55,2.18203152101189e-05
"16880","relative rhythm",2,"x1.12",0,0,0,1,55,"North America",64,2.03587951531392e-05
"16881","relative rhythm",2,"x1.14",0,0,0,1,56,"North America",44,1.90173165153417e-05
"16882","relative rhythm",2,"x1.17",0,0,0,1,57,"North America",81,1.77842589231041e-05
"16883","relative rhythm",2,"x1.25",0,0,0,1,58,"North America",32,1.66492919581374e-05
"16884","relative rhythm",2,"x1.29",0,0,0,1,59,"North America",98,1.56032142079236e-05
"16885","relative rhythm",2,"x1.40",0,0,0,1,60,"North America",90,1.46378145454441e-05
"16886","relative rhythm",2,"x1.60",0,0,0,1,61,"North America",78,1.37457522803961e-05
"16887","relative rhythm",2,"x1.67",0,0,0,1,62,"North America",41,1.29204533734585e-05
"16888","relative rhythm",2,"x1.75",0,0,0,1,63,"North America",49,1.21560203579571e-05
"16889","relative rhythm",2,"x1.80",0,0,0,1,64,"North America",76,1.14471539876139e-05
"16890","relative rhythm",2,"x10.00",0,0,0,1,65,"North America",48,1.07890849394536e-05
"16891","relative rhythm",2,"x11.00",0,0,0,1,66,"North America",56,1.01775141590513e-05
"16892","relative rhythm",2,"x12.00",0,0,0,1,67,"North America",33,9.60856065053832e-06
"16893","relative rhythm",2,"x13.00",0,0,0,1,68,"North America",71,9.0787156937506e-06
"16894","relative rhythm",2,"x14.00",0,0,0,1,69,"North America",63,8.58480262177583e-06
"16895","relative rhythm",2,"x14.67",0,0,0,1,70,"North America",60,8.12394141895916e-06
"16896","relative rhythm",2,"x15.00",0,0,0,1,71,"North America",75,7.69351750626856e-06
"16897","relative rhythm",2,"x16.00",0,0,0,1,72,"North America",37,7.29115417115566e-06
"16898","relative rhythm",2,"x17.00",0,0,0,1,73,"North America",86,6.91468817543779e-06
"16899","relative rhythm",2,"x18.00",0,0,0,1,74,"North America",53,6.56214813954363e-06
"16900","relative rhythm",2,"x19.00",0,0,0,1,75,"North America",100,6.23173535658167e-06
"16901","relative rhythm",2,"x2.33",0,0,0,1,76,"North America",52,5.92180673666273e-06
"16902","relative rhythm",2,"x2.40",0,0,0,1,77,"North America",91,5.6308596220205e-06
"16903","relative rhythm",2,"x2.75",0,0,0,1,78,"North America",67,5.35751824780037e-06
"16904","relative rhythm",2,"x2.78",0,0,0,1,79,"North America",79,5.10052165281998e-06
"16905","relative rhythm",2,"x20.00",0,0,0,1,80,"North America",65,4.85871286989054e-06
"16906","relative rhythm",2,"x22.00",0,0,0,1,81,"North America",93,4.63102924705268e-06
"16907","relative rhythm",2,"x23.00",0,0,0,1,82,"North America",61,4.41649376984868e-06
"16908","relative rhythm",2,"x24.00",0,0,0,1,83,"North America",66,4.21420727096618e-06
"16909","relative rhythm",2,"x3.33",0,0,0,1,84,"North America",42,4.02334142761961e-06
"16910","relative rhythm",2,"x3.40",0,0,0,1,85,"North America",95,3.84313245919851e-06
"16911","relative rhythm",2,"x3.67",0,0,0,1,86,"North America",87,3.67287544827402e-06
"16912","relative rhythm",2,"x30.00",0,0,0,1,87,"North America",74,3.5119192172407e-06
"16913","relative rhythm",2,"x32.00",0,0,0,1,88,"North America",35,3.35966170087355e-06
"16914","relative rhythm",2,"x35.00",0,0,0,1,89,"North America",72,3.21554576206232e-06
"16915","relative rhythm",2,"x4.33",0,0,0,1,90,"North America",43,3.07905540408666e-06
"16916","relative rhythm",2,"x4.50",0,0,0,1,91,"North America",34,2.94971233813539e-06
"16917","relative rhythm",2,"x4.67",0,0,0,1,92,"North America",88,2.82707286945293e-06
"16918","relative rhythm",2,"x44.00",0,0,0,1,93,"North America",62,2.7107250696036e-06
"16919","relative rhythm",2,"x5.33",0,0,0,1,94,"North America",96,2.60028620595418e-06
"16920","relative rhythm",2,"x5.50",0,0,0,1,95,"North America",54,2.49540040265285e-06
"16921","relative rhythm",2,"x6.50",0,0,0,1,96,"North America",92,2.39573651018251e-06
"16922","relative rhythm",2,"x7.00",0,0,0,1,97,"North America",19,2.30098616303739e-06
"16923","relative rhythm",2,"x7.33",0,0,0,1,98,"North America",89,2.21086200725548e-06
"16924","relative rhythm",2,"x7.50",0,0,0,1,99,"North America",68,2.12509608147052e-06
"16925","relative rhythm",2,"x9.00",0,0,0,1,100,"North America",27,2.04343833685863e-06
"19908","relative rhythm",2,"x1.00",2359,0.429190285735369,14,0.429190285735369,1,"Oceania",1,0.57791740744615
"19909","relative rhythm",2,"x2.00",517,0.144219460079869,14,0.573409745815238,2,"Oceania",2,0.167519858147411
"19910","relative rhythm",2,"x0.50",505,0.133165477975842,15,0.70657522379108,3,"Oceania",3,0.0765461838144722
"19911","relative rhythm",2,"x0.33",87,0.0539506607652229,13,0.760525884556303,4,"Oceania",4,0.0431104438898853
"19912","relative rhythm",2,"x3.00",117,0.0365204083210645,12,0.797046292877367,5,"Oceania",5,0.0273930095172087
"19913","relative rhythm",2,"x0.25",71,0.0246412497327549,12,0.821687542610122,6,"Oceania",9,0.0188300602665174
"19914","relative rhythm",2,"x0.14",18,0.0229196072236884,3,0.84460714983381,7,"Oceania",17,0.0136805779650636
"19915","relative rhythm",2,"x4.00",61,0.0209547953613224,11,0.865561945195133,8,"Oceania",7,0.0103562474574712
"19916","relative rhythm",2,"x0.12",6,0.0168697541966427,4,0.882431699391776,9,"Oceania",15,0.00809233715769799
"19917","relative rhythm",2,"x0.67",62,0.0164232438034129,10,0.898854943195188,10,"Oceania",8,0.00648484106971178
"19918","relative rhythm",2,"x8.00",20,0.0156588997945507,5,0.914513842989739,11,"Oceania",13,0.00530450450700429
"19919","relative rhythm",2,"x0.88",9,0.0148026315789474,1,0.929316474568686,12,"Oceania",20,0.00441362361830244
"19920","relative rhythm",2,"x1.50",35,0.0137798665552248,9,0.943096341123911,13,"Oceania",6,0.0037255604527166
"19921","relative rhythm",2,"x7.00",19,0.0109358835143505,4,0.954032224638262,14,"Oceania",19,0.00318366356287485
"19922","relative rhythm",2,"x1.33",14,0.00762018869483363,6,0.961652413333095,15,"Oceania",12,0.00274966286208173
"19923","relative rhythm",2,"x6.00",10,0.00603492590968938,5,0.967687339242785,16,"Oceania",10,0.00239697420370835
"19924","relative rhythm",2,"x0.17",13,0.00357329680884642,3,0.971260636051631,17,"Oceania",18,0.00210667934095595
"19925","relative rhythm",2,"x0.75",12,0.00322455345241909,5,0.97448518950405,18,"Oceania",11,0.00186502771417887
"19926","relative rhythm",2,"x2.25",3,0.0031414897039897,3,0.97762667920804,19,"Oceania",24,0.0016618366700864
"19927","relative rhythm",2,"x0.20",13,0.00311689978049375,5,0.980743578988534,20,"Oceania",16,0.00148943959960722
"19928","relative rhythm",2,"x2.67",6,0.00261534956981465,4,0.983358928558348,21,"Oceania",21,0.00134197794608367
"19929","relative rhythm",2,"x5.00",9,0.00240814908286227,5,0.985767077641211,22,"Oceania",14,0.00121491459369128
"19930","relative rhythm",2,"x1.14",1,0.00164473684210526,1,0.987411814483316,23,"Oceania",44,0.00110469306573441
"19931","relative rhythm",2,"x0.10",5,0.00132532778618255,2,0.988737142269499,24,"Oceania",28,0.00100849475162003
"19932","relative rhythm",2,"x9.00",3,0.00103312841530055,2,0.989770270684799,25,"Oceania",27,0.000924063275654842
"19933","relative rhythm",2,"x32.00",2,0.000899280575539568,1,0.990669551260339,26,"Oceania",35,0.000849575636996225
"19934","relative rhythm",2,"x0.29",6,0.000728916073510082,2,0.991398467333849,27,"Oceania",38,0.00078354643789722
"19935","relative rhythm",2,"x0.40",2,0.000641489703989704,2,0.992039957037838,28,"Oceania",22,0.000724755854514048
"19936","relative rhythm",2,"x1.25",1,0.000618811881188119,1,0.992658768919027,29,"Oceania",32,0.000672194868068456
"19937","relative rhythm",2,"x10.00",4,0.000539808660499492,2,0.993198577579526,30,"Oceania",48,0.000625023196162805
"19938","relative rhythm",2,"x0.11",1,0.000520833333333333,1,0.993719410912859,31,"Oceania",40,0.00058253667386537
"19939","relative rhythm",2,"x3.33",1,0.000520833333333333,1,0.994240244246193,32,"Oceania",42,0.000544141739460425
"19940","relative rhythm",2,"x16.00",3,0.000458412913151891,2,0.994698657159345,33,"Oceania",37,0.000509335313668077
"19941","relative rhythm",2,"x35.00",1,0.000449640287769784,1,0.995148297447114,34,"Oceania",72,0.000477688810462411
"19942","relative rhythm",2,"x12.00",3,0.000445254953994197,2,0.995593552401109,35,"Oceania",33,0.000448835339741056
"19943","relative rhythm",2,"x0.15",1,0.000256147540983607,1,0.995849699942092,36,"Oceania",85,0.000422459395500834
"19944","relative rhythm",2,"x0.18",1,0.000256147540983607,1,0.996105847483076,37,"Oceania",69,0.000398288493983615
"19945","relative rhythm",2,"x0.44",1,0.000256147540983607,1,0.996361995024059,38,"Oceania",31,0.00037608635243524
"19946","relative rhythm",2,"x0.57",1,0.000256147540983607,1,0.996618142565043,39,"Oceania",50,0.000355647293155186
"19947","relative rhythm",2,"x0.86",1,0.000256147540983607,1,0.996874290106027,40,"Oceania",70,0.000336791628179249
"19948","relative rhythm",2,"x0.89",1,0.000256147540983607,1,0.99713043764701,41,"Oceania",73,0.00031936183345861
"19949","relative rhythm",2,"x1.17",1,0.000256147540983607,1,0.997386585187994,42,"Oceania",81,0.000303219362237758
"19950","relative rhythm",2,"x11.00",1,0.000256147540983607,1,0.997642732728977,43,"Oceania",56,0.000288241978716091
"19951","relative rhythm",2,"x13.00",1,0.000256147540983607,1,0.997898880269961,44,"Oceania",71,0.000274321517355048
"19952","relative rhythm",2,"x14.00",1,0.000256147540983607,1,0.998155027810945,45,"Oceania",63,0.000261361992092876
"19953","relative rhythm",2,"x15.00",1,0.000256147540983607,1,0.998411175351928,46,"Oceania",75,0.000249277994532417
"19954","relative rhythm",2,"x17.00",1,0.000256147540983607,1,0.998667322892912,47,"Oceania",86,0.000237993331828809
"19955","relative rhythm",2,"x20.00",1,0.000256147540983607,1,0.998923470433896,48,"Oceania",65,0.000227439864241007
"19956","relative rhythm",2,"x24.00",1,0.000256147540983607,1,0.999179617974879,49,"Oceania",66,0.000217556509666077
"19957","relative rhythm",2,"x30.00",1,0.000256147540983607,1,0.999435765515863,50,"Oceania",74,0.000208288388361236
"19958","relative rhythm",2,"x0.06",2,0.000202265372168285,1,0.999638030888031,51,"Oceania",36,0.000199586085791516
"19959","relative rhythm",2,"x0.21",1,0.000120656370656371,1,0.999758687258687,52,"Oceania",97,0.000191405015364275
"19960","relative rhythm",2,"x0.80",1,0.000120656370656371,1,0.999879343629344,53,"Oceania",46,0.000183704865913892
"19961","relative rhythm",2,"x3.50",1,0.000120656370656371,1,1,54,"Oceania",29,0.000176449121327618
"19962","relative rhythm",2,"x0.07",0,0,0,1,55,"Oceania",82,0.000169604641771458
"19963","relative rhythm",2,"x0.08",0,0,0,1,56,"Oceania",45,0.000163141297673334
"19964","relative rhythm",2,"x0.09",0,0,0,1,57,"Oceania",47,0.000157031649020947
"19965","relative rhythm",2,"x0.16",0,0,0,1,58,"Oceania",77,0.000151250663690183
"19966","relative rhythm",2,"x0.22",0,0,0,1,59,"Oceania",30,0.000145775469481719
"19967","relative rhythm",2,"x0.26",0,0,0,1,60,"Oceania",99,0.000140585135344755
"19968","relative rhythm",2,"x0.30",0,0,0,1,61,"Oceania",80,0.000135660477936346
"19969","relative rhythm",2,"x0.35",0,0,0,1,62,"Oceania",57,0.000130983890226256
"19970","relative rhythm",2,"x0.36",0,0,0,1,63,"Oceania",94,0.000126539189329264
"19971","relative rhythm",2,"x0.38",0,0,0,1,64,"Oceania",26,0.000122311481144949
"19972","relative rhythm",2,"x0.43",0,0,0,1,65,"Oceania",39,0.000118287039721676
"19973","relative rhythm",2,"x0.56",0,0,0,1,66,"Oceania",83,0.000114453199546974
"19974","relative rhythm",2,"x0.60",0,0,0,1,67,"Oceania",25,0.000110798259209268
"19975","relative rhythm",2,"x0.64",0,0,0,1,68,"Oceania",58,0.00010731139508284
"19976","relative rhythm",2,"x0.71",0,0,0,1,69,"Oceania",51,0.000103982583864718
"19977","relative rhythm",2,"x0.73",0,0,0,1,70,"Oceania",59,0.000100802532943663
"19978","relative rhythm",2,"x0.83",0,0,0,1,71,"Oceania",84,9.77626177114573e-05
"19979","relative rhythm",2,"x0.90",0,0,0,1,72,"Oceania",55,9.48548250386062e-05
"19980","relative rhythm",2,"x1.12",0,0,0,1,73,"Oceania",64,9.20717022330865e-05
"19981","relative rhythm",2,"x1.29",0,0,0,1,74,"Oceania",98,8.94063108841563e-05
"19982","relative rhythm",2,"x1.40",0,0,0,1,75,"Oceania",90,8.68521850654955e-05
"19983","relative rhythm",2,"x1.60",0,0,0,1,76,"Oceania",78,8.4403293434615e-05
"19984","relative rhythm",2,"x1.67",0,0,0,1,77,"Oceania",41,8.20540048199781e-05
"19985","relative rhythm",2,"x1.75",0,0,0,1,78,"Oceania",49,7.97990569347498e-05
"19986","relative rhythm",2,"x1.80",0,0,0,1,79,"Oceania",76,7.76335278975254e-05
"19987","relative rhythm",2,"x14.67",0,0,0,1,80,"Oceania",60,7.55528102766162e-05
"19988","relative rhythm",2,"x18.00",0,0,0,1,81,"Oceania",53,7.35525874061973e-05
"19989","relative rhythm",2,"x19.00",0,0,0,1,82,"Oceania",100,7.16288117504596e-05
"19990","relative rhythm",2,"x2.33",0,0,0,1,83,"Oceania",52,6.97776851163719e-05
"19991","relative rhythm",2,"x2.40",0,0,0,1,84,"Oceania",91,6.79956405371892e-05
"19992","relative rhythm",2,"x2.50",0,0,0,1,85,"Oceania",23,6.62793256678323e-05
"19993","relative rhythm",2,"x2.75",0,0,0,1,86,"Oceania",67,6.46255875500209e-05
"19994","relative rhythm",2,"x2.78",0,0,0,1,87,"Oceania",79,6.30314586198699e-05
"19995","relative rhythm",2,"x22.00",0,0,0,1,88,"Oceania",93,6.14941438437846e-05
"19996","relative rhythm",2,"x23.00",0,0,0,1,89,"Oceania",61,6.00110088801345e-05
"19997","relative rhythm",2,"x3.40",0,0,0,1,90,"Oceania",95,5.85795691745258e-05
"19998","relative rhythm",2,"x3.67",0,0,0,1,91,"Oceania",87,5.71974799056887e-05
"19999","relative rhythm",2,"x4.33",0,0,0,1,92,"Oceania",43,5.58625267071869e-05
"20000","relative rhythm",2,"x4.50",0,0,0,1,93,"Oceania",34,5.4572617097457e-05
"20001","relative rhythm",2,"x4.67",0,0,0,1,94,"Oceania",88,5.33257725572095e-05
"20002","relative rhythm",2,"x44.00",0,0,0,1,95,"Oceania",62,5.2120121199049e-05
"20003","relative rhythm",2,"x5.33",0,0,0,1,96,"Oceania",96,5.0953890979391e-05
"20004","relative rhythm",2,"x5.50",0,0,0,1,97,"Oceania",54,4.98254034074255e-05
"20005","relative rhythm",2,"x6.50",0,0,0,1,98,"Oceania",92,4.87330677100765e-05
"20006","relative rhythm",2,"x7.33",0,0,0,1,99,"Oceania",89,4.7675375415669e-05
"20007","relative rhythm",2,"x7.50",0,0,0,1,100,"Oceania",68,4.66508953224075e-05
"22990","relative rhythm",2,"x1.00",2631,0.524150440256839,20,0.524150440256839,1,"South America",1,0.517004157353819
"22991","relative rhythm",2,"x2.00",540,0.102295350511677,18,0.626445790768516,2,"South America",2,0.185741969359489
"22992","relative rhythm",2,"x0.50",477,0.0907062468119276,19,0.717152037580443,3,"South America",3,0.0907167413545038
"22993","relative rhythm",2,"x3.00",332,0.0674122391145106,17,0.784564276694954,4,"South America",5,0.052241247817052
"22994","relative rhythm",2,"x0.33",217,0.0623032640369716,19,0.846867540731925,5,"South America",4,0.0333475051673116
"22995","relative rhythm",2,"x4.00",87,0.024832351537958,12,0.871699892269884,6,"South America",7,0.0228424049652762
"22996","relative rhythm",2,"x1.50",121,0.0208290697967401,12,0.892528962066624,7,"South America",6,0.0164709582338268
"22997","relative rhythm",2,"x0.67",84,0.0163336536730221,8,0.908862615739646,8,"South America",8,0.0123497851838276
"22998","relative rhythm",2,"x0.25",55,0.0150289664603702,10,0.923891582200016,9,"South America",9,0.00954860837018069
"22999","relative rhythm",2,"x0.75",12,0.0121024609465822,6,0.935994043146598,10,"South America",11,0.00756810658042748
"23000","relative rhythm",2,"x6.00",32,0.0100082436770493,4,0.946002286823647,11,"South America",10,0.0061221916146828
"23001","relative rhythm",2,"x0.20",44,0.00911064406387503,8,0.955112930887522,12,"South America",16,0.00503807653570287
"23002","relative rhythm",2,"x5.00",22,0.00716523643056126,6,0.962278167318084,13,"South America",14,0.00420676615192926
"23003","relative rhythm",2,"x1.33",27,0.00678490192701589,6,0.9690630692451,14,"South America",12,0.00355694890289301
"23004","relative rhythm",2,"x0.17",17,0.00520319597912099,6,0.974266265224221,15,"South America",18,0.00304049434172908
"23005","relative rhythm",2,"x2.67",17,0.0046195652173913,1,0.978885830441612,16,"South America",21,0.00262403464253161
"23006","relative rhythm",2,"x8.00",3,0.00193840579710145,2,0.980824236238713,17,"South America",13,0.00228388955813854
"23007","relative rhythm",2,"x0.12",3,0.00177373304782298,2,0.982597969286536,18,"South America",15,0.00200290490296678
"23008","relative rhythm",2,"x1.25",6,0.00175438596491228,1,0.984352355251449,19,"South America",32,0.00176842559616986
"23009","relative rhythm",2,"x7.00",11,0.00168803418803419,2,0.986040389439483,20,"South America",19,0.00157096263557921
"23010","relative rhythm",2,"x0.38",5,0.00168776771161063,3,0.987728157151093,21,"South America",26,0.00140329634988118
"23011","relative rhythm",2,"x0.14",5,0.00161334993938402,3,0.989341507090477,22,"South America",17,0.00125986076629246
"23012","relative rhythm",2,"x4.33",6,0.00128755364806867,1,0.990629060738546,23,"South America",43,0.00113631315805878
"23013","relative rhythm",2,"x9.00",5,0.00121386007503862,2,0.991842920813585,24,"South America",27,0.00102922803291696
"23014","relative rhythm",2,"x0.40",3,0.00120967741935484,1,0.99305259823294,25,"South America",22,0.000935876273875788
"23015","relative rhythm",2,"x5.50",2,0.00094039971448965,2,0.993992997947429,26,"South America",54,0.000854063518187684
"23016","relative rhythm",2,"x3.50",4,0.000843442894132884,3,0.994836440841562,27,"South America",29,0.0007820103748168
"23017","relative rhythm",2,"x0.09",1,0.000833333333333333,1,0.995669774174895,28,"South America",47,0.000718262605208934
"23018","relative rhythm",2,"x12.00",3,0.000464275597061185,3,0.996134049771957,29,"South America",33,0.000661623039826604
"23019","relative rhythm",2,"x0.10",2,0.000429184549356223,1,0.996563234321313,30,"South America",28,0.000611099450419522
"23020","relative rhythm",2,"x2.75",2,0.000429184549356223,1,0.996992418870669,31,"South America",67,0.000565864264846768
"23021","relative rhythm",2,"x0.22",1,0.000403225806451613,1,0.997395644677121,32,"South America",30,0.000525223162225416
"23022","relative rhythm",2,"x0.60",2,0.000319488817891374,1,0.997715133495012,33,"South America",25,0.000488590391182579
"23023","relative rhythm",2,"x2.50",2,0.000319488817891374,1,0.998034622312903,34,"South America",23,0.000455469223799604
"23024","relative rhythm",2,"x4.50",3,0.000278006552096488,2,0.998312628865,35,"South America",34,0.000425436365708427
"23025","relative rhythm",2,"x7.50",1,0.000271739130434783,1,0.998584367995435,36,"South America",68,0.000398129437829819
"23026","relative rhythm",2,"x0.29",1,0.000246305418719212,1,0.998830673414154,37,"South America",38,0.000373236860759646
"23027","relative rhythm",2,"x11.00",2,0.000214825001845972,2,0.999045498416,38,"South America",56,0.000350489631705588
"23028","relative rhythm",2,"x0.44",2,0.000170940170940171,1,0.99921643858694,39,"South America",31,0.000329654602054101
"23029","relative rhythm",2,"x13.00",2,0.000170940170940171,1,0.99938737875788,40,"South America",71,0.000310528952267102
"23030","relative rhythm",2,"x0.56",1,0.000120481927710843,1,0.999507860685591,41,"South America",83,0.000292935627781928
"23031","relative rhythm",2,"x0.08",1,0.000107066381156317,1,0.999614927066747,42,"South America",45,0.000276719550578138
"23032","relative rhythm",2,"x0.36",1,0.000107066381156317,1,0.999721993447904,43,"South America",94,0.000261744460167831
"23033","relative rhythm",2,"x14.00",1,0.000107066381156317,1,0.99982905982906,44,"South America",63,0.000247890267937834
"23034","relative rhythm",2,"x0.26",1,8.54700854700855e-05,1,0.99991452991453,45,"South America",99,0.000235050832205833
"23035","relative rhythm",2,"x19.00",1,8.54700854700855e-05,1,1,46,"South America",100,0.000223132079662822
"23036","relative rhythm",2,"x0.06",0,0,0,1,47,"South America",36,0.000212050413263501
"23037","relative rhythm",2,"x0.07",0,0,0,1,48,"South America",82,0.000201731357996203
"23038","relative rhythm",2,"x0.11",0,0,0,1,49,"South America",40,0.000192108404995223
"23039","relative rhythm",2,"x0.15",0,0,0,1,50,"South America",85,0.000183122021667959
"23040","relative rhythm",2,"x0.16",0,0,0,1,51,"South America",77,0.000174718801292293
"23041","relative rhythm",2,"x0.18",0,0,0,1,52,"South America",69,0.000166850730199586
"23042","relative rhythm",2,"x0.21",0,0,0,1,53,"South America",97,0.000159474554430251
"23043","relative rhythm",2,"x0.30",0,0,0,1,54,"South America",80,0.000152551230814416
"23044","relative rhythm",2,"x0.35",0,0,0,1,55,"South America",57,0.000146045449931898
"23045","relative rhythm",2,"x0.43",0,0,0,1,56,"South America",39,0.000139925220455353
"23046","relative rhythm",2,"x0.57",0,0,0,1,57,"South America",50,0.000134161506066013
"23047","relative rhythm",2,"x0.64",0,0,0,1,58,"South America",58,0.000128727907522537
"23048","relative rhythm",2,"x0.71",0,0,0,1,59,"South America",51,0.00012360038361571
"23049","relative rhythm",2,"x0.73",0,0,0,1,60,"South America",59,0.000118757005699175
"23050","relative rhythm",2,"x0.80",0,0,0,1,61,"South America",46,0.000114177741284606
"23051","relative rhythm",2,"x0.83",0,0,0,1,62,"South America",84,0.000109844262857339
"23052","relative rhythm",2,"x0.86",0,0,0,1,63,"South America",70,0.000105739778628478
"23053","relative rhythm",2,"x0.88",0,0,0,1,64,"South America",20,0.000101848882410588
"23054","relative rhythm",2,"x0.89",0,0,0,1,65,"South America",73,9.81574202016258e-05
"23055","relative rhythm",2,"x0.90",0,0,0,1,66,"South America",55,9.46523713979838e-05
"23056","relative rhythm",2,"x1.12",0,0,0,1,67,"South America",64,9.13217428427858e-05
"23057","relative rhythm",2,"x1.14",0,0,0,1,68,"South America",44,8.81544741581394e-05
"23058","relative rhythm",2,"x1.17",0,0,0,1,69,"South America",81,8.51403530168461e-05
"23059","relative rhythm",2,"x1.29",0,0,0,1,70,"South America",98,8.2269939185806e-05
"23060","relative rhythm",2,"x1.40",0,0,0,1,71,"South America",90,7.95344963247369e-05
"23061","relative rhythm",2,"x1.60",0,0,0,1,72,"South America",78,7.69259306538025e-05
"23062","relative rhythm",2,"x1.67",0,0,0,1,73,"South America",41,7.44367357155752e-05
"23063","relative rhythm",2,"x1.75",0,0,0,1,74,"South America",49,7.20599425531901e-05
"23064","relative rhythm",2,"x1.80",0,0,0,1,75,"South America",76,6.9789074709873e-05
"23065","relative rhythm",2,"x10.00",0,0,0,1,76,"South America",48,6.76181075271684e-05
"23066","relative rhythm",2,"x14.67",0,0,0,1,77,"South America",60,6.55414312817824e-05
"23067","relative rhythm",2,"x15.00",0,0,0,1,78,"South America",75,6.35538177553581e-05
"23068","relative rhythm",2,"x16.00",0,0,0,1,79,"South America",37,6.16503898788723e-05
"23069","relative rhythm",2,"x17.00",0,0,0,1,80,"South America",86,5.98265941346757e-05
"23070","relative rhythm",2,"x18.00",0,0,0,1,81,"South America",53,5.80781754353162e-05
"23071","relative rhythm",2,"x2.25",0,0,0,1,82,"South America",24,5.64011542299062e-05
"23072","relative rhythm",2,"x2.33",0,0,0,1,83,"South America",52,5.47918056165254e-05
"23073","relative rhythm",2,"x2.40",0,0,0,1,84,"South America",91,5.32466402635067e-05
"23074","relative rhythm",2,"x2.78",0,0,0,1,85,"South America",79,5.17623869638812e-05
"23075","relative rhythm",2,"x20.00",0,0,0,1,86,"South America",65,5.03359766661389e-05
"23076","relative rhythm",2,"x22.00",0,0,0,1,87,"South America",93,4.89645278411256e-05
"23077","relative rhythm",2,"x23.00",0,0,0,1,88,"South America",61,4.76453330596206e-05
"23078","relative rhythm",2,"x24.00",0,0,0,1,89,"South America",66,4.6375846668175e-05
"23079","relative rhythm",2,"x3.33",0,0,0,1,90,"South America",42,4.51536734623419e-05
"23080","relative rhythm",2,"x3.40",0,0,0,1,91,"South America",95,4.3976558266683e-05
"23081","relative rhythm",2,"x3.67",0,0,0,1,92,"South America",87,4.28423763400486e-05
"23082","relative rhythm",2,"x30.00",0,0,0,1,93,"South America",74,4.17491245327377e-05
"23083","relative rhythm",2,"x32.00",0,0,0,1,94,"South America",35,4.06949131293707e-05
"23084","relative rhythm",2,"x35.00",0,0,0,1,95,"South America",72,3.96779583177561e-05
"23085","relative rhythm",2,"x4.67",0,0,0,1,96,"South America",88,3.86965752297895e-05
"23086","relative rhythm",2,"x44.00",0,0,0,1,97,"South America",62,3.77491715055769e-05
"23087","relative rhythm",2,"x5.33",0,0,0,1,98,"South America",96,3.68342413365865e-05
