"dim","station","stationmean.est","stationmean.cilo","stationmean.cihi","stationmean.pval","country_code"
"q.3","KNM00047016",-0.813013638187788,-1.52333128386362,-0.183595639261619,0.0144,"KN"
"q.1","KNM00047025",-0.560340600996607,-0.969490838336131,-0.203086877996017,0.0034,"KN"
"q.2","KNM00047025",0.260545713724048,-0.508584112086248,0.878126882925259,0.4106,"KN"
"q.3","KNM00047025",-0.346615354159533,-1.02359454560594,0.353685480261491,0.2948,"KN"
"q.1","KNM00047035",-0.596965433073146,-0.900303555833457,-0.266516769623532,0,"KN"
"q.2","KNM00047035",0.632691326516433,0.0261695096011391,1.18431134257832,0.0406,"KN"
"q.3","KNM00047035",-0.636488946756962,-1.24548478023241,-0.00456941988503218,0.048,"KN"
"q.1","KNM00047055",-0.390017660495695,-0.644648548559107,-0.137628803487199,2e-04,"KN"
"q.2","KNM00047055",0.44356866385651,0.0431367490827758,0.933469332486369,0.034,"KN"
"q.3","KNM00047055",-0.337932562382991,-0.860438253663658,0.376194149976239,0.2822,"KN"
"q.1","KNM00047058",-0.529329075372737,-0.789529140679935,-0.290702439452104,0,"KN"
"q.2","KNM00047058",0.57398834226934,0.0404912552347558,1.02730677704335,0.0406,"KN"
"q.3","KNM00047058",-0.642966373794372,-1.32955584918044,-0.029433824145181,0.0362,"KN"
"q.1","KNM00047069",-0.515116797184797,-0.780801128186852,-0.184378335647732,0,"KN"
"q.2","KNM00047069",0.487858103509271,0.00127704982610378,1.12005320448064,0.0491999999999999,"KN"
"q.3","KNM00047069",-0.508902180846756,-1.20678354909022,0.143762293671896,0.1392,"KN"
"q.1","LAM00048946",1.00210284439774,-0.00187540178518332,2.01272500476754,0.0511999999999999,"LA"
"q.2","LAM00048946",0.59598484129047,-1.13116886292748,2.34484346947129,0.5686,"LA"
"q.3","LAM00048946",-0.300779726333571,-2.25889882812529,1.75864725751118,0.755,"LA"
"q.1","LAW00041051",0.649403437825233,-0.101090160265579,1.39691510819915,0.0873999999999999,"LA"
"q.2","LAW00041051",-0.0512869961253069,-1.26020863563224,1.06253996982014,0.9332,"LA"
"q.3","LAW00041051",0.113035656618726,-0.955696490587553,1.35095166210428,0.8784,"LA"
"q.1","LAW00041071",0.671430201545167,-0.625772261915751,1.96669405022766,0.2792,"LA"
"q.2","LAW00041071",0.24942962470438,-2.30942774197224,2.09115368327962,0.6828,"LA"
"q.3","LAW00041071",-0.208363752570284,-2.88458185808594,2.21778021127912,0.8798,"LA"
"q.1","LG000026218",-0.457970777257352,-0.794321444407839,-0.1465543013206,0,"LG"
"q.2","LG000026218",0.0775760585645531,-0.137384326741979,0.379174626737083,0.5922,"LG"
"q.3","LG000026218",0.164476427684577,-0.328246251462829,0.684526255490693,0.5294,"LG"
"q.1","LG000026227",-0.621087837788051,-0.861191000240123,-0.372270377194824,0,"LG"
"q.2","LG000026227",0.253445420528803,0.136811667100456,0.398300247869001,0,"LG"
"q.3","LG000026227",0.293506121021583,-0.0822056259620177,0.633553077610091,0.0835999999999999,"LG"
"q.1","LG000026238",-0.753978958951646,-1.32432493361746,-0.360520632997821,0,"LG"
"q.2","LG000026238",-0.0898101212624043,-0.310600500361635,0.138785160658358,0.4778,"LG"
"q.3","LG000026238",0.306403012409401,-0.349942136563093,0.960322970068514,0.3468,"LG"
"q.1","LG000026247",-0.71625781391821,-1.03913469679221,-0.472793821469338,0,"LG"
"q.2","LG000026247",0.00692951601872191,-0.290851808922529,0.344145554830127,0.993,"LG"
"q.3","LG000026247",-0.148714704099051,-0.578936902411127,0.321195313913757,0.5368,"LG"
"q.1","LG000026310",-0.517610329341772,-1.30669959462106,0.502116632447943,0.1894,"LG"
"q.2","LG000026310",0.265770252022636,-0.205970843182946,0.713481595214023,0.3134,"LG"
"q.3","LG000026310",0.369810107692461,-0.848364527478752,1.57147245032639,0.4582,"LG"
"q.1","LG000026313",-0.643021887721061,-1.16238946735877,-0.264681398730254,0,"LG"
"q.2","LG000026313",0.19314755211523,-0.100934297885479,0.435000637130002,0.1988,"LG"
"q.3","LG000026313",0.344907786453326,-0.143981957776954,0.999494856178192,0.2036,"LG"
"q.1","LG000026314",-0.583834959901537,-0.862123998729296,-0.298323517641993,0,"LG"
"q.2","LG000026314",0.078309373342649,-0.107711574773914,0.2480300275698,0.2986,"LG"
"q.3","LG000026314",0.346921400562349,-0.0453419695872466,0.714649421433018,0.0782,"LG"
"q.1","LG000026318",-0.81274977511176,-1.27973407106184,-0.338908161568757,0,"LG"
"q.2","LG000026318",-0.0180218216253442,-0.283945241267175,0.283493179248888,0.832,"LG"
"q.3","LG000026318",0.414350500388338,-0.17467269449696,0.986416516716664,0.1784,"LG"
"q.1","LG000026324",-0.633775262928963,-1.29910934258162,-0.047026296317416,0.0336,"LG"
"q.2","LG000026324",0.144995968435443,-0.212544471702588,0.554499263275694,0.4658,"LG"
"q.3","LG000026324",0.39377963141976,-0.476717519857568,1.33392622877309,0.425,"LG"
"q.1","LG000026326",-0.696485255787332,-1.24301602683335,-0.123116211680429,0.0128,"LG"
"q.2","LG000026326",0.00895140239091237,-0.302248241249785,0.337294282304139,0.9474,"LG"
"q.3","LG000026326",0.390179904119611,-0.259896189724749,1.07920212345856,0.3046,"LG"
"q.1","LG000026335",-0.556308752678905,-1.29664697545113,0.252787942294653,0.1634,"LG"
"q.2","LG000026335",-0.0447433868253764,-0.41140377850156,0.327290215324508,0.8046,"LG"
"q.3","LG000026335",0.367514104264579,-0.549295860645157,1.38509820493656,0.4426,"LG"
"q.1","LG000026339",-0.700425581606422,-1.08963287365246,-0.303600956576875,0,"LG"
"q.2","LG000026339",-0.217675863736919,-0.398579519426061,-0.064898405143027,2e-04,"LG"
"q.3","LG000026339",0.40385498145169,-0.113994301733746,0.846138118250627,0.1496,"LG"
"q.1","LG000026344",-0.561376578493908,-0.950721377024569,-0.154848561972549,0,"LG"
"q.2","LG000026344",0.0636997990281054,-0.151502296289467,0.285632889978293,0.5524,"LG"
"q.3","LG000026344",0.287703612807074,-0.212651636053183,0.676035521307266,0.216,"LG"
"q.1","LG000026346",-0.976450132261484,-1.62537788772167,-0.503840606899121,0,"LG"
"q.2","LG000026346",-0.0485777292416921,-0.314892150654586,0.186853166867979,0.7768,"LG"
"q.3","LG000026346",0.570976296044943,-0.17182407576807,1.24210729617573,0.1328,"LG"
"q.1","LG000026348",-0.844117349876025,-1.35574484767579,-0.390616941510417,0,"LG"
"q.2","LG000026348",0.00884451353242951,-0.249819998010352,0.274193386025612,0.9934,"LG"
"q.3","LG000026348",0.501128618386589,-0.0389209729633362,1.08572163207818,0.0806,"LG"
"q.1","LG000026350",-0.635726298258425,-1.23568820734027,0.0514088490172012,0.0778,"LG"
"q.2","LG000026350",-0.0667769667511917,-0.431012128334942,0.266635589696137,0.647,"LG"
"q.3","LG000026350",0.33497541104967,-0.403107137565622,1.12251676879175,0.4506,"LG"
"q.1","LG000026403",-0.662335509211701,-1.14394777567029,-0.171366551240446,0.0018,"LG"
"q.2","LG000026403",0.0363194588554362,-0.22704708254471,0.259686253419759,0.7644,"LG"
"q.3","LG000026403",0.440894340147032,-0.153997436266201,1.05961974929047,0.1088,"LG"
"q.1","LG000026406",-0.994462640053055,-1.09786983987042,-0.857167023068749,0,"LG"
"q.2","LG000026406",0.143590406614101,0.0179269742699524,0.258740841379712,0.04,"LG"
"q.3","LG000026406",-0.580125192679795,-0.719580340827998,-0.389140828352698,0,"LG"
"q.1","LG000026414",-0.887146437258941,-2.3929639049137,0.502206195319759,0.2614,"LG"
"q.2","LG000026414",-0.0325488251723427,-0.905199234218892,0.946199206329595,0.911,"LG"
"q.3","LG000026414",0.606764562426164,-1.74568179685488,2.71266563744616,0.6156,"LG"
"q.1","LG000026416",-0.775224609088917,-1.37856908525202,-0.153686714509039,0.02,"LG"
"q.2","LG000026416",-0.102387032565723,-0.400025359394305,0.224578923913664,0.5058,"LG"
"q.3","LG000026416",0.37029969861329,-0.219363325634323,0.924878248913818,0.3016,"LG"
"q.1","LG000026419",-0.646475398940929,-1.12615296027589,-0.240634386275572,0,"LG"
"q.2","LG000026419",-0.159318600126608,-0.428314302565536,0.0835943887026331,0.2038,"LG"
"q.3","LG000026419",0.332186706121887,-0.301377955910585,0.987413830336769,0.3276,"LG"
"q.1","LG000026422",-1.17225275550364,-1.29888966925411,-1.02485847229021,0,"LG"
"q.2","LG000026422",0.252015524499184,0.107126410325713,0.405800948350871,0,"LG"
"q.3","LG000026422",-0.772207863747271,-0.997617842253332,-0.542043072551498,0,"LG"
"q.1","LG000026424",-0.661567949254532,-1.18466495844783,-0.116151770946674,0.0202,"LG"
"q.2","LG000026424",0.24511414938386,-0.103328753658582,0.542939922255737,0.1488,"LG"
"q.3","LG000026424",0.428015987471538,-0.245523174985149,1.12733735393807,0.248,"LG"
"q.1","LG000026425",-0.683435345709931,-1.09446090438532,-0.25183441372348,0,"LG"
"q.2","LG000026425",0.017982933359363,-0.21789226486855,0.235073543632397,0.9004,"LG"
"q.3","LG000026425",0.379101745586353,-0.140012707739822,0.893645888183546,0.152,"LG"
"q.1","LG000026429",-0.781341525537408,-1.17888863220486,-0.202217277034219,2e-04,"LG"
"q.2","LG000026429",0.100444613866302,-0.168763001753138,0.33745395571792,0.367,"LG"
"q.3","LG000026429",0.517424016507164,-0.0349795446022604,1.14086525480021,0.0728,"LG"
"q.1","LG000026435",-0.661918740888943,-1.23367243401522,-0.081318095105056,0.0304,"LG"
"q.2","LG000026435",-0.0305520476494901,-0.314839463165713,0.282015350488759,0.8562,"LG"
"q.3","LG000026435",0.459829109087355,-0.230329196596392,1.20929853669716,0.2138,"LG"
"q.1","LG000026436",-0.719568531096266,-1.29070538957271,-0.135035005990463,0.0032,"LG"
"q.2","LG000026436",-0.143831411443244,-0.410760686345115,0.0948710848795624,0.2536,"LG"
"q.3","LG000026436",0.377497874603538,-0.248896667588558,1.1137623217673,0.2402,"LG"
"q.1","LG000026446",-0.785107227089335,-1.19610608839936,-0.396973372438829,0,"LG"
"q.2","LG000026446",0.157010483449812,-0.094365490215585,0.414630052843341,0.183,"LG"
"q.3","LG000026446",0.437096303636182,-0.024745662537315,1.06846094809791,0.083,"LG"
"q.1","LG000026447",-0.632431180768802,-1.66990582491917,0.386022906797578,0.1756,"LG"
"q.2","LG000026447",-0.278022963106065,-0.884380535448238,0.319539520766283,0.3532,"LG"
"q.3","LG000026447",0.41367721403345,-0.866352854174738,1.78925206667664,0.528,"LG"
"q.1","LG000026503",-0.766749008958126,-1.28375714104405,-0.214246314701051,2e-04,"LG"
"q.2","LG000026503",-0.00763198872799505,-0.24338126740399,0.241761264293567,0.9704,"LG"
"q.3","LG000026503",0.40152089502659,-0.141374596029347,0.996864231073318,0.1706,"LG"
"q.1","LG000026544",-0.598216207674261,-0.939419181988923,-0.324022106948843,0,"LG"
"q.2","LG000026544",-0.00622433526783344,-0.178320431302766,0.152367442750483,0.9226,"LG"
"q.3","LG000026544",0.273296553781999,-0.0956287349082278,0.562615279451412,0.1298,"LG"
"q.1","LG000026551",-0.715858849178801,-1.22062197850996,-0.250590503725579,0.0198,"LG"
"q.2","LG000026551",-0.0851221431903354,-0.322093213521687,0.186267196590017,0.476,"LG"
"q.3","LG000026551",0.342358472621062,-0.216736470767749,0.891466703987408,0.2248,"LG"
"q.1","LH000026507",-0.619464891262855,-1.21951734432849,-0.0824478934532245,0.0144,"LH"
"q.2","LH000026507",-0.537195421853857,-0.833256188139331,-0.172352496895436,2e-04,"LH"
"q.3","LH000026507",0.216089969147771,-0.466196425044227,1.00717736806911,0.553,"LH"
"q.1","LH000026509",-0.817121829180381,-0.953720544600696,-0.659088923475607,0,"LH"
"q.2","LH000026509",-0.00976791484272144,-0.147666264554767,0.138502373126877,0.8806,"LH"
"q.3","LH000026509",-0.413246584420381,-0.616891823747777,-0.208943073732462,0,"LH"
"q.1","LH000026515",-0.534371665480021,-1.1743475064119,0.00701380342895973,0.059,"LH"
"q.2","LH000026515",-0.175069256841304,-0.436912862347799,0.103289169094837,0.2282,"LH"
"q.3","LH000026515",0.153276594683017,-0.505854016338509,0.898337754875671,0.72,"LH"
"q.1","LH000026518",-0.6279106701858,-1.12055826087219,-0.169618940925859,0,"LH"
"q.2","LH000026518",-0.246327773188143,-0.505120470475594,-0.0298741842052931,0.02,"LH"
"q.3","LH000026518",0.291007011703756,-0.391079147536544,0.889902130301461,0.3188,"LH"
"q.1","LH000026524",-1.08969343002885,-1.22952389595095,-0.953725045871475,0,"LH"
"q.2","LH000026524",0.140223829059546,-0.0336313441970832,0.27669139611539,0.0846,"LH"
"q.3","LH000026524",-0.913466189211442,-1.12884271321965,-0.693007715501884,0,"LH"
"q.1","LH000026529",-0.503817394019412,-1.11638939721619,0.022033520235838,0.058,"LH"
"q.2","LH000026529",-0.00995194120801173,-0.332202477758061,0.323989405013476,0.9916,"LH"
"q.3","LH000026529",0.262479701466756,-0.481451571105427,1.11226564071312,0.4766,"LH"
"q.1","LH000026531",-0.958887537353301,-1.14194417148404,-0.745090757886749,0,"LH"
"q.2","LH000026531",0.0976666164248341,-0.0834763715499716,0.237239106067236,0.1858,"LH"
"q.3","LH000026531",-0.716130094675839,-0.947638997986166,-0.482377886246099,0,"LH"
"q.1","LH000026547",-0.692992248706732,-1.36714767865507,0.17487162002898,0.1036,"LH"
"q.2","LH000026547",-0.0564850240987874,-0.46838689030359,0.363842579758111,0.764,"LH"
"q.3","LH000026547",0.412016054660957,-0.591067454867791,1.33079930818442,0.3436,"LH"
"q.1","LH000026600",-0.504607388489683,-0.877709613964323,-0.016875789829687,0.0362,"LH"
"q.2","LH000026600",-0.186665692899052,-0.374008169458669,-0.0197185009949824,0.027,"LH"
"q.3","LH000026600",0.226253002587022,-0.225970631076683,0.739010179362366,0.347,"LH"
"q.1","LH000026603",-0.601533964440849,-1.19481975817519,-0.100439200890717,0.0192,"LH"
"q.2","LH000026603",0.0683490892343462,-0.172456475316682,0.343858557531117,0.6044,"LH"
"q.3","LH000026603",0.400301793516851,-0.280022549845402,0.956254742341798,0.2796,"LH"
"q.1","LH000026614",-0.924729710332991,-1.04924320562779,-0.805074548512551,0,"LH"
"q.2","LH000026614",-0.0563886550558485,-0.210455405217078,0.0940966639515767,0.4288,"LH"
"q.3","LH000026614",-0.360797434542349,-0.586699704020311,-0.175932304463663,0,"LH"
"q.1","LH000026615",-0.604607586350673,-1.10679387744233,-0.127346625087806,0.009,"LH"
"q.2","LH000026615",-0.248955064352191,-0.488575998862214,0.0560789379232442,0.1142,"LH"
"q.3","LH000026615",0.322329354515803,-0.248215362121978,0.992400563210134,0.3122,"LH"
"q.1","LH000026620",-0.595466037834394,-1.06846068293858,-0.129216660992626,6e-04,"LH"
"q.2","LH000026620",-0.0255689724360365,-0.307810059582376,0.255590196594302,0.8686,"LH"
"q.3","LH000026620",0.306479622772783,-0.460364195295528,1.08231545597899,0.3564,"LH"
"q.1","LH000026621",-0.674890780722528,-1.06977997575045,-0.234820731538391,0,"LH"
"q.2","LH000026621",-0.253044688433809,-0.490347168409322,-0.00294327243624913,0.0472,"LH"
"q.3","LH000026621",0.347874316343643,-0.198911793851847,0.890312243783275,0.2484,"LH"
"q.1","LH000026629",-1.01706888315633,-1.13697737708859,-0.850215929605724,0,"LH"
"q.2","LH000026629",0.158732041632521,-0.0251607465774923,0.302086584622797,0.0975999999999999,"LH"
"q.3","LH000026629",-0.71577703087756,-0.914016520424379,-0.486202357862102,0,"LH"
"q.1","LH000026633",-0.765587190127987,-1.16637091244151,-0.319296065767529,0.0142,"LH"
"q.2","LH000026633",-0.0723756607268443,-0.33292047449542,0.16943944564083,0.5874,"LH"
"q.3","LH000026633",0.388242388046668,-0.220423553070143,0.982370915316467,0.22,"LH"
"q.1","LH000026634",-0.565605213829307,-0.907763217389534,-0.164290649476633,0,"LH"
"q.2","LH000026634",0.136405407581311,0.00288834201657219,0.314971509874633,0.0424,"LH"
"q.3","LH000026634",0.320036839045094,-0.195014996477017,0.791115190564616,0.1546,"LH"
"q.1","LH000026713",-0.847855954476244,-1.81711854792597,0.174137574854737,0.1296,"LH"
"q.2","LH000026713",0.218124483737648,-0.362058555916588,0.780173755837505,0.48,"LH"
"q.3","LH000026713",0.571970162837696,-1.01314608470149,2.09908339698361,0.4552,"LH"
"q.1","LH000026728",-0.780496156609034,-0.955173983296857,-0.623453296343975,0,"LH"
"q.2","LH000026728",0.141885608287317,0.0160966493465465,0.285951959237752,0.0386,"LH"
"q.3","LH000026728",-0.567191046096327,-0.85080300725897,-0.257647718018346,0,"LH"
"q.1","LH000026730",-1.08989992601157,-1.22629240990988,-0.972131689989115,0,"LH"
"q.2","LH000026730",0.282205350272962,0.16499260869034,0.411114096239657,0,"LH"
"q.3","LH000026730",-0.66675238434705,-0.892432778630182,-0.485206532493754,0,"LH"
"q.1","LH000026737",-0.56791353573206,-1.14877338162405,-0.0527189957473371,0.024,"LH"
"q.2","LH000026737",0.0712291234048183,-0.167531461475459,0.3123755910089,0.5558,"LH"
"q.3","LH000026737",0.313823535861544,-0.377554939648014,0.994783561006202,0.3218,"LH"
"q.1","LO000011934",-0.995736640849057,-1.1313683224115,-0.831692287166499,0,"LO"
"q.2","LO000011934",0.225294957973354,0.0916377226279989,0.338472165040991,0.00679999999999992,"LO"
"q.3","LO000011934",-0.580520142193646,-0.799282807119511,-0.347588031689584,0,"LO"
"q.1","LOE00105562",-0.498527797465903,-0.626950455557622,-0.375438068662367,0,"LO"
"q.2","LOE00105562",0.436040699946577,0.237190813361137,0.628188409660443,0,"LO"
"q.3","LOE00105562",-0.399408455402151,-0.634282049991312,-0.177690330534868,0,"LO"
"q.1","LOE00116344",-0.59704955670355,-0.754908419392552,-0.447339730456542,0,"LO"
"q.2","LOE00116344",0.297125426222095,0.188943658559798,0.417593442124827,0,"LO"
"q.3","LOE00116344",-0.381609918636083,-0.571324399751159,-0.169069420571052,0,"LO"
"q.1","LOE00116364",-1.32830792353374,-1.47177150978797,-1.15835611249283,0,"LO"
"q.2","LOE00116364",-0.267063720828853,-0.431268506151407,-0.0923092354424603,0,"LO"
"q.3","LOE00116364",-1.1753213076786,-1.47573132627191,-0.826187512131024,0,"LO"
"q.1","LOM00011826",-0.365693437837956,-0.651356099750571,-0.0532662594878931,0.005,"LO"
"q.2","LOM00011826",0.37189624837215,0.0616356717853644,0.718078125328157,0.0314000000000001,"LO"
"q.3","LOM00011826",-0.240406492480583,-0.782167199297937,0.33629594658304,0.3986,"LO"
"q.1","LOM00011903",-0.435914575504415,-0.764032466144753,-0.092012454710399,0.0202,"LO"
"q.2","LOM00011903",0.225640392883944,-0.155508771232669,0.548941994686401,0.2768,"LO"
"q.3","LOM00011903",-0.311731267437378,-1.02770202713181,0.33086446886547,0.3294,"LO"
"q.1","LU000006590",-0.610257629155258,-0.692068979021734,-0.505659141974486,0,"LU"
"q.2","LU000006590",-0.0740810900161548,-0.18064413529774,0.0211520124579912,0.1438,"LU"
"q.3","LU000006590",0.17525565164347,0.0224334723950513,0.315089566408777,0.0284,"LU"
"q.1","LUE00100944",-0.582580284153188,-0.910102516765219,-0.241516979257776,0,"LU"
"q.2","LUE00100944",-0.107687098464722,-0.26981162999519,0.0681681486813041,0.1982,"LU"
"q.3","LUE00100944",0.288304417117552,-0.17888527787171,0.740072055677021,0.2448,"LU"
"q.1","LUE00100945",-0.458300086055874,-0.82086483899419,-0.099606988477602,0.0066,"LU"
"q.2","LUE00100945",-0.190497012258948,-0.388518211920939,-0.0160275381526005,0.0302,"LU"
"q.3","LUE00100945",0.219270929663449,-0.318118395507537,0.879646651212907,0.4164,"LU"
"q.1","LUE00100946",-0.38874215350643,-0.7274707883923,-0.048215935060518,0.022,"LU"
"q.2","LUE00100946",-0.24778337098398,-0.440785447791992,-0.047346730518344,0.0076,"LU"
"q.3","LUE00100946",0.231816493334422,-0.271893153245294,0.767102556170396,0.3408,"LU"
"q.1","LUE00100947",-0.47271306041569,-0.905420350080098,-0.0825063522957984,0.02,"LU"
"q.2","LUE00100947",-0.0613938753728195,-0.256800661735887,0.111739250901197,0.5248,"LU"
"q.3","LUE00100947",0.248125438787283,-0.199445080197829,0.659140878604379,0.2874,"LU"
"q.1","LUE00100948",-0.475304569567076,-0.726045685800421,-0.209472418831075,0.0188,"LU"
"q.2","LUE00100948",-0.249182461880746,-0.412221710890675,-0.058558514235805,0.0062,"LU"
"q.3","LUE00100948",0.236404607421231,-0.146470189457299,0.605290508475827,0.2282,"LU"
"q.1","LUE00100949",-0.604910543647099,-0.933725716695421,-0.300252756440582,0,"LU"
"q.2","LUE00100949",-0.422418389586381,-0.57115116786451,-0.281031492219583,0,"LU"
"q.3","LUE00100949",0.324428874767391,-0.0533347912974961,0.701158916319927,0.0842000000000001,"LU"
"q.1","LUE00100950",-0.507311963723859,-0.884924632398282,-0.14805154041572,0,"LU"
"q.2","LUE00100950",-0.300300077619914,-0.508386873327569,-0.137344102320899,0,"LU"
"q.3","LUE00100950",0.292875511468472,-0.147271268330618,0.700824185072835,0.1888,"LU"
"q.1","LUE00100951",-0.523351716205096,-0.871613199179608,-0.133786389263461,0,"LU"
"q.2","LUE00100951",-0.207892533177105,-0.382611121379404,-0.0157128953574416,0.0188,"LU"
"q.3","LUE00100951",0.289797163836123,-0.165330601270439,0.723565999949152,0.2292,"LU"
"q.1","LUE00100952",-0.417724040301082,-0.763957214820356,-0.0659588541953616,0.0054,"LU"
"q.2","LUE00100952",-0.177372435259729,-0.327767897978513,-0.0614923808800278,0,"LU"
"q.3","LUE00100952",0.211718392194683,-0.157180383953315,0.598402588565405,0.2784,"LU"
"q.1","LUE00100953",-0.537833761694151,-0.870601231431048,-0.178637818119832,0,"LU"
"q.2","LUE00100953",-0.173971407635728,-0.372324640544371,0.00773898616209459,0.0618,"LU"
"q.3","LUE00100953",0.282870745170696,-0.124985592454147,0.766270432724196,0.3072,"LU"
"q.1","MCM00045011",0.724011714428564,0.402953278450619,1.01122314117832,0,"MC"
"q.2","MCM00045011",-0.162275796466036,-0.496053031289428,0.163732787080009,0.391,"MC"
"q.3","MCM00045011",-0.161855750605327,-0.660155306877394,0.341683184291389,0.595,"MC"
"q.1","MJE00175538",-0.393534032342026,-0.94378956657111,0.173825168036591,0.1638,"MJ"
"q.2","MJE00175538",0.00152482149725951,-0.995638594982495,1.03122058988155,0.955,"MJ"
"q.3","MJE00175538",-0.291084940849929,-1.4536748884322,0.900529921568385,0.6216,"MJ"
"q.1","MJM00013459",-0.00948540225755744,-1.04499927686955,1.02827502719288,0.9712,"MJ"
"q.2","MJM00013459",0.319554092494155,-1.4693976589349,1.88999063430528,0.692,"MJ"
"q.3","MJM00013459",0.0571518386914917,-2.14588912722983,2.08313504979054,0.9478,"MJ"
"q.1","MJM00013463",0.584281562960293,-0.378484572426024,1.59152137323601,0.2294,"MJ"
"q.2","MJM00013463",0.730367989365874,-0.876445742933556,2.41665743653736,0.3592,"MJ"
"q.3","MJM00013463",0.273748071599968,-1.90536975590907,2.60927461524524,0.818,"MJ"
"q.1","MO000060156",0.283236004009527,-0.59272480801796,1.10526748955454,0.4572,"MO"
"q.2","MO000060156",1.18742507818301,0.730200689434391,1.64171076029666,0,"MO"
"q.3","MO000060156",0.00138181957426321,-0.975095667831959,1.11309096753704,0.9672,"MO"
"q.1","MO000060195",0.250378948084168,-0.229107029674508,0.650204671600343,0.3306,"MO"
"q.2","MO000060195",0.876695788321315,0.253574762065229,1.48186626172212,0,"MO"
"q.3","MO000060195",0.278307002156839,-0.594827062074237,1.08102443210392,0.5118,"MO"
"q.1","MO000060265",0.359392440013648,-0.289571519995915,0.952879473109392,0.2102,"MO"
"q.2","MO000060265",1.56759273799289,1.12417242414351,2.02731946013673,0,"MO"
"q.3","MO000060265",0.459003567559422,-0.402975933931562,1.38497796060089,0.3676,"MO"
"q.1","MOE00147752",0.656092438433721,0.254454040108019,1.02432709550891,0,"MO"
"q.2","MOE00147752",0.490671995679429,0.17482873831309,0.786350983951202,0,"MO"
"q.3","MOE00147752",0.0473199286969343,-0.556105420430825,0.646747468962774,0.8612,"MO"
"q.1","MOE00147753",0.502888250140359,-0.817828883334739,1.76708197810128,0.4254,"MO"
"q.2","MOE00147753",0.106638140040131,-2.09513036441662,1.97971852849818,0.886,"MO"
"q.3","MOE00147753",-0.160007817120591,-2.42126885155075,2.09679582046772,0.8804,"MO"
"q.1","MOE00147754",0.249401943158626,-0.508260209823083,1.02192445720639,0.5376,"MO"
"q.2","MOE00147754",1.12251840616292,0.258960837748555,2.00778275255335,0.0124,"MO"
"q.3","MOE00147754",1.21596730555737,-0.491947832127281,2.87563248064124,0.167,"MO"
"q.1","MOE00147755",0.178256058128886,-0.136654874885585,0.463078611172305,0.2382,"MO"
"q.2","MOE00147755",1.19449125649248,0.893652380849557,1.51127276752401,0,"MO"
"q.3","MOE00147755",0.43609843812223,0.0275211518911038,0.924389871029626,0.0289999999999999,"MO"
"q.1","MOE00147756",0.349802578374187,-0.478754400635855,1.01335934705373,0.3128,"MO"
"q.2","MOE00147756",0.580686508305522,0.133134435685668,1.06629669915312,0.0118,"MO"
"q.3","MOE00147756",-0.0729827776564868,-1.23515667361631,1.12208809968122,0.9224,"MO"
"q.1","MOM00060135",0.254195644501313,-0.151402496063812,0.673263339298121,0.2402,"MO"
"q.2","MOM00060135",0.71663813995496,0.330975110111361,1.11525822530897,0,"MO"
"q.3","MOM00060135",0.155138595048016,-0.507757852730267,0.721316504435606,0.6202,"MO"
"q.1","MOM00060150",0.215034816544756,-0.440381673899434,0.902593647196406,0.5588,"MO"
"q.2","MOM00060150",1.06094735061942,0.6476665130577,1.45887314980901,0,"MO"
"q.3","MOM00060150",0.122486425742262,-0.785039284606114,1.03690999372058,0.8044,"MO"
"q.1","MOM00060155",0.351343921942722,-0.193151269867672,0.940794066833796,0.2058,"MO"
"q.2","MOM00060155",0.985037059519545,0.701426077856195,1.3032059602894,0,"MO"
"q.3","MOM00060155",0.101908472626329,-0.477710207024285,0.786178016984329,0.8068,"MO"
"q.1","MOM00060220",0.714822232743413,-0.0536918424404599,1.57474865148023,0.0704,"MO"
"q.2","MOM00060220",0.652894697590613,-0.473128701335913,1.65730909977575,0.3056,"MO"
"q.3","MOM00060220",-0.0964835104449675,-1.54664663651892,1.32445755658297,0.8852,"MO"
"q.1","MOM00060230",0.604565683382087,0.230504848640167,0.986491076491619,0,"MO"
"q.2","MOM00060230",1.31409593662684,0.996355907530956,1.63291992895403,0,"MO"
"q.3","MOM00060230",-0.0631637145064158,-0.637880926774008,0.40948615878804,0.8648,"MO"
"q.1","MOM00060318",0.559281505795323,-0.137858922769964,1.28664922496422,0.1304,"MO"
"q.2","MOM00060318",0.459237001035117,-0.00821026646964528,0.921297392272675,0.0538000000000001,"MO"
"q.3","MOM00060318",-0.0849741508015784,-1.0876895245671,1.17804281570744,0.8304,"MO"
"q.1","MOW00013017",0.451303731518374,0.174721497094246,0.692222436512,0.000399999999999956,"MO"
"q.2","MOW00013017",0.479529340708979,0.0799413151961408,0.828585690788635,0.01,"MO"
"q.3","MOW00013017",0.478133606179068,-0.103453197354827,1.06833477261805,0.1072,"MO"
"q.1","MOW00013019",0.442390255899413,0.224615817434455,0.687300984977085,0,"MO"
"q.2","MOW00013019",0.697660714977943,0.334572592846812,1.07085725020986,0,"MO"
"q.3","MOW00013019",0.551809357600829,-0.0464479321921831,1.04523092544035,0.0720000000000001,"MO"
"q.1","MOW00013020",0.577363632879234,0.209202348271512,0.925803806435493,0.000599999999999934,"MO"
"q.2","MOW00013020",0.865300897827588,0.356165431859311,1.41192320268954,0,"MO"
"q.3","MOW00013020",0.486338701488499,-0.199892947345897,1.25200958729904,0.1974,"MO"
