"country_code","station","date","score.1","score.2","score.3"
"NZ","NZ000937470",1997,-0.314710586690609,-0.258812274403379,1.3518928471033
"LH","LH000026737",1965,-0.455917981805383,0.252476170281401,0.23945455189495
"MU","MU000041288",1996,0.621822698870005,1.77561487781346,-0.0267732668381466
"AQ","AQW00061705",1998,1.22752271812745,-0.853803993300256,-0.391516714666183
"UV","UV000005510",1941,1.08710630085704,0.350911905804209,-0.194672331289894
"SV","SV000020107",2000,-2.31817794803763,-0.1291149402904,-0.914516069565911
"LG","LG000026544",1978,-0.582993362897919,-0.280937197667667,0.24144431412426
"LG","LG000026318",1984,-0.847465508270922,-0.211837397450669,0.444146107862409
"UV","UVM00065518",2016,1.07039932462844,0.576448820376735,-0.237826488378573
"CY","CYE00100074",1949,0.95491513029403,0.656286354995773,-0.496779968324561
"SU","SU000062762",1973,1.20514761084567,0.907738725241353,-0.58950425731246
"CY","CYE00100077",1977,0.595043124941624,0.84495284879224,0.13759973540324
"KN","KNM00047058",2012,-0.61253933380188,0.749123719791055,-0.856820644821639
"SZ","SZE00105086",1981,-0.791669361962336,0.637534377081368,0.368522235511634
"NF","NFM00094996",1956,0.22475904193933,-0.896201353627616,0.482699251186987
"ZA","ZA000067659",1983,0.735936766848873,0.860954757461722,-0.296852452699353
"SU","SU000062760",1986,0.240660239785554,1.5965292536661,0.0792848669601002
"TU","TU000017090",1938,-0.50282728001655,0.600860944600786,-0.605493458264798
"IC","IC000004030",1996,-1.16069413877899,-0.793633332034889,0.0245837745618474
"NZ","NZ000937470",1970,-0.439999073788146,0.201799681547302,0.365198518621121
"EI","EIE00107762",1975,-0.346314176891679,-0.15676339811756,0.252139374879678
"DR","DRM00078482",2012,0.749295739809156,0.0991162731132141,0.0011243198749594
"LO","LOE00116344",1995,-0.436238580598321,0.0606666156914851,-1.10059482074233
"TS","TS000060725",2004,-0.170383010474231,0.37778414318636,0.115152523753077
"IR","IR000040848",2003,0.457219905632919,0.740896799075344,0.955616149733237
"SU","SU000062790",1969,1.15994917098746,0.741105230260901,-0.711714964289697
"TU","TU000017074",1976,-0.540931688588922,0.381625464334024,-0.477717647579228
"IC","IC000004092",1980,-1.32427902592461,-0.601650164989566,1.07415495499391
"TS","TS000060725",1949,0.484057855715908,0.908020156998619,-0.103965401509107
"CY","CY000176090",1944,0.784881719348048,0.486807258586993,-0.309563985776007
"LH","LH000026615",1984,-0.283912717591802,-0.283895703914221,0.183675142434665
"LH","LH000026524",1962,-1.26067578889313,-0.0485364073310054,-1.44640025721355
"EI","EIM00003962",1981,-1.20406814830457,-0.572678428894354,0.584852969175129
"TS","TS000060765",1888,0.432998939585662,0.0834462895625888,0.0691961044266903
"SZ","SZ000003700",2011,-0.410743904551676,0.0212723961033243,0.240332137310527
"IR","IRM00040858",2017,1.14599175946057,1.41623340840725,-0.449201256291111
"SZ","SZ000002220",1957,-1.5534529046949,-1.46958448780371,-0.298016028759017
"MT","MT000016597",2007,0.732355992174602,0.26985167948177,-0.436466094554756
"LG","LG000026422",1975,-0.711057307079382,0.222682505413287,0.0386739583440834
"LH","LH000026524",1969,-1.52142579146752,0.655544192011691,-0.94054593825818
"ID","IDM00096645",2008,0.922252786434547,0.0960099618975712,-0.085260668512097
"CY","CYE00100065",1976,0.382963246938464,0.00253297185467391,-0.321848825219916
"LG","LG000026227",1932,-0.0764553040008033,0.294500774969207,0.0868235244702344
"IR","IRM00040845",2017,0.278319230426754,1.8109340881617,0.161057931606831
"SZ","SZ000003700",2016,-0.262600636698859,-0.583598895933689,-0.251490909277705
"SZ","SZ000002220",1995,-1.7485912725588,-1.62156329947965,-1.19198675494591
"ZA","ZA000067403",1965,0.143131449289186,-0.305237878897735,-0.197800802530814
"IC","IC000004013",2010,-1.07659565497198,-0.349889411479014,0.783431903898111
"IO","IOW00070701",1980,1.15882973131462,-1.53233166003861,-0.482012372823526
"NZ","NZM00093110",2016,0.0561658373579217,-0.698469332228681,0.777373181608258
"MT","MT000016597",1973,0.452149294877376,0.432688765108248,0.343333501384963
"LU","LUE00100951",2002,-0.686308523846524,-0.461533462022954,0.268626995949986
"AL","ALE00100939",1995,0.414295949174509,0.18124858409982,0.218224658065972
"LG","LG000026446",1975,-0.767435790463643,0.389406668976181,0.415638430046895
"LH","LH000026615",1986,-0.727031764191036,-0.460002443706988,0.297446262149092
"CK","CK000096996",1965,1.03948891431185,-1.35274231760529,-0.227334774961683
"BK","BKM00014652",1980,-1.69117151318343,-0.637002460875274,0.278088753003928
"KN","KNM00047058",1992,-0.452183045934517,0.324454138960689,-0.530607511461946
"ID","IDM00097192",2016,0.963591924603302,0.111666283155961,-0.14512588243038
"SU","SU000062762",1968,0.770452387146993,0.84044739733022,-0.0407852556986244
"TO","TO000005352",1972,1.18993351186306,0.225978540609645,-0.353063149140536
"SZ","SZ000003700",1951,-0.532069578713302,-0.411236639208956,0.844729870334701
"LG","LG000026350",1979,-0.340350882935409,-0.0761253467100015,0.124327619821809
"KE","KE000063619",1994,0.0373654332263519,0.325153308411989,-0.0368723604411969
"EI","EIE00101859",1999,-0.278100717125542,-1.20801072705669,1.7986793737379
"CY","CYE00100071",1974,0.0636377487788814,1.13870031666073,0.0731970390947871
"FP","FPM00091945",2009,0.661977014295858,-0.760991618361761,-0.541304151912845
"MU","MUM00041314",1993,0.703566601168844,2.04264521085984,-0.0942846046031272
"IR","IR000040745",1999,0.26391321195921,0.592136000011499,0.387309946270882
"LH","LH000026509",2002,-0.764221793427126,-0.0111508933652025,0.726981586689319
"LU","LUE00100947",1990,-0.419411390677595,-0.30107137290828,0.200368020614639
"IR","IRM00040785",2005,-0.368435987314481,1.9410189439097,0.572829209613477
"ID","IDM00096607",2014,1.29442930234906,-0.314897517784937,-0.357938874296759
"RP","RP000986370",1989,1.22584041595074,-0.697470318600299,-0.420831519812668
"ZI","ZI000067843",1977,0.729697575131943,0.489913356049987,0.0488920930938162
"CY","CYE00100071",1952,0.378504538267342,0.554684314502943,-0.19541173659958
"SZ","SZ000002220",1886,-1.83328782960512,-0.975277906001705,-0.399911064647256
"LU","LU000006590",2001,-0.431520073862747,-0.340826325350397,0.274025765825452
"SU","SU000062640",1970,0.814240290348471,2.57080932033475,1.40156293534467
"EI","EIE00107808",1973,-0.399401917467045,-1.01499509375613,0.0564040535400394
"UV","UV000005507",1970,1.1544219861113,0.552858921326831,-0.333530436072984
"LH","LH000026509",1990,-0.58655774233952,-0.515055793084586,0.143198999327043
"LU","LU000006590",2007,-0.568988412665518,0.06420301289989,0.856045179049065
"TO","TO000005387",1977,0.983730194389111,0.701498522336424,0.237092643285361
"LG","LG000026339",1987,-0.699771991174436,-0.157118451002727,0.357911516550532
"SZ","SZ000008440",1999,-0.209269461004464,-0.622702561699954,0.366906557108953
"LH","LH000026515",1980,-0.610725565429354,-0.618293240478502,0.244341896414884
"ZI","ZI000067781",1965,0.491113193836285,0.272002791200202,0.433797386680677
"NZ","NZ000939450",1987,-0.78933886094699,-1.01025059293916,2.23176214062803
"LH","LH000026509",1948,-0.605401277489115,-0.423634015977713,-0.448414521027437
"LO","LOM00011826",2008,-0.480156381690792,0.485376367530476,0.245032354424046
"LO","LOE00116364",2004,-1.1904571510801,-0.534433149338358,-0.679616997442116
"LU","LUE00100952",1957,-0.836370350067482,0.0571167431871419,0.451576886608435
"ZA","ZA000067583",1976,0.460349958268109,0.417398753025703,-0.266371438253695
"FP","FP000091938",2017,0.723339038045338,-0.577980430123998,-0.519180767673927
"SZ","SZ000003700",1925,-0.474578018113127,-0.0465656345857959,-0.490632916606512
"ID","IDM00096797",2007,0.900258595159828,0.00659048319860405,-0.164992888043599
"EC","EC000000006",1994,0.350250656383656,-0.74959110126809,-0.391074824171188
"SU","SU000062641",1967,0.868583991370451,2.29722325011309,1.27333949980746
"ZI","ZI000067781",1964,0.565728841718426,0.355790912149759,0.228030417570295
"NZ","NZ000937470",1967,-0.427002027624437,-0.205180199298619,0.333587208931198
"LU","LU000006590",1981,-0.862051297324474,-0.00769579873551471,0.649497792464806
"CY","CYE00115566",1919,0.491600678702422,0.680544615962224,0.491153650713877
"WI","WIM00060096",1998,-0.294510042107094,2.20324512462241,0.568272936764857
"EI","EI000003980",1969,-0.543288821984253,-1.14356069152548,1.47901619596836
"ZA","ZA000067741",1961,0.168998174425946,0.584152619672448,-0.0236820503772581
"UV","UV000005507",1957,1.14857281121013,0.333137976243714,-0.364145409716864
"UV","UVM00065505",2017,1.14176389370217,0.651543641008846,-0.236919052776492
"SV","SV000020107",1992,-2.27464568509073,-0.435199273701152,-0.339174801010904
"TU","TUM00017292",1996,0.511010285750575,0.428199249169666,0.153154493560288
"NZ","NZ000093844",1958,-0.388366952876408,-0.861332742631664,-0.0935930270156521
"AO","AO000066160",1964,0.695105200749245,-0.0586629385888575,0.102092898946735
"CY","CYE00100071",1948,-0.074825770714593,0.946970614112288,0.149909369458571
"BK","BKM00014557",2005,-0.430857765784033,0.502853530544926,-0.461232817715013
"LO","LOE00105562",1914,-0.749886003295339,0.213963779087523,-0.407225360755861
"ZA","ZA000067659",1973,1.0633315220916,0.406367609611234,-0.524007682889107
"EI","EI000003969",1982,-0.904319722341786,-0.151292914831193,-1.36906268540401
"IR","IR000408560",1953,0.324733032912954,1.84332682291095,0.408879136300095
"EI","EI000003969",1961,-0.931137505943547,0.400907730493408,-0.589425108193495
"ZI","ZI000067775",1986,0.515214561492355,0.0143243945378543,0.291693692284005
"PL","PLM00012424",2009,-0.457191391419535,-0.206668675464202,0.23004847274437
"EI","EIM00003976",2017,-1.57532247865796,-1.36445504000802,0.800839272127449
"CI","CIM00085574",1979,-0.729091942463444,1.9177487182964,0.712152818216414
"LU","LUE00100947",1998,-0.719917874806163,-0.419760080765405,0.343515663200143
"RP","RPM00098325",2002,0.980972878494262,0.125187693875816,-0.153054171910821
"LO","LOE00105562",1976,-0.442133195761099,0.335438503654916,-0.168804841537996
"SZ","SZE00105086",1985,-0.665127767801373,0.338464724350322,-0.229653303175729
"LO","LOM00011826",1974,-0.0496065551281611,0.061419755825946,-0.0633421861432278
"MO","MOW00013017",1944,0.441354720522153,0.185756195710927,0.183458393070938
"TS","TS000060765",1998,0.021118368975665,1.74744271890487,0.294272878836826
"FP","FP000091958",2012,-0.099395938393347,-0.972892666319582,-0.15913449529256
"NZ","NZ000939450",1950,-0.796748771806868,-1.68740508176497,0.182109187781471
"LU","LUE00100951",1956,-0.63926636253957,-0.297302150729376,0.342180342491679
"SZ","SZE00116090",2004,-0.401526457985098,-0.24596067927353,0.4843272216823
"PS","PSC00914712",1993,1.07569273885441,-1.85484333828329,-0.346600314886211
"RP","RPW00041229",2014,1.24897079353623,-0.325890937964454,-0.492168308547192
"IO","IOW00070701",1981,1.17890755046771,-1.43171236796568,-0.395689515286835
"PS","PSC00914478",1993,0.749879742267642,-1.38128969263742,-0.159305207016635
"IR","IR000040841",1958,0.0744503322124784,1.18196181566361,0.533223514953713
"CY","CYE00100074",1886,0.645495690849756,0.77615803316834,0.0427955622431792
"ZA","ZA000067571",1967,0.828522361946121,0.201784032197223,-0.396627964597111
"AL","ALE00108905",1992,0.996971938329258,-0.519688494826888,-1.23357177548739
"LG","LG000026544",1979,-0.330948455515519,-0.192331427148612,0.118538102658997
"KN","KNM00047058",1969,-0.724233586663602,0.701533364592345,-0.834542232298193
"PL","PLM00012566",2010,-0.353074808244094,-0.505265832777334,0.117917151361972
"LG","LG000026227",1940,-0.493334135989013,0.131489945368404,0.243744117354566
"UV","UV000005501",1964,1.14299473541636,0.701552794234031,-0.31620313979654
"SZ","SZE00105086",2009,-0.370287096443889,0.458240933933367,-0.0523724393497595
"SZ","SZ000003700",1953,-0.579269351274474,-0.17186418416071,-0.377892898034756
"SZ","SZ000002220",1996,-1.72694924625528,-1.17262485282219,-0.00616020030324789
"LO","LOE00105562",2004,-0.392645022303587,0.392537092591969,0.539757852746279
"IC","IC000004013",1967,-1.27569062955105,-0.581591975647386,0.811723007843474
"AC","ACW00011647",1962,0.588924265925953,-0.766292743526571,0.214312882688537
"NZ","NZ000093844",1987,-0.310505562715466,-0.607368025942572,1.57410200618584
"LO","LOE00116364",1962,-1.87710713680934,0.41078790862601,-3.85908051534436
"LO","LOE00105562",1908,-0.560733365958064,0.52491793518185,-0.571161770149831
"LU","LU000006590",1991,-0.542347213983508,0.238721851880153,0.418203301403501
"TU","TU000017375",1969,0.563179845274605,0.312139454248507,0.137152759351833
"IC","IC000004063",1958,-1.32999081583518,-0.947558645995728,-0.322165647323583
"EI","EIE00107808",2018,-0.250312716593691,-0.0620406005136043,0.0519771547394302
"NZ","NZ000939450",1993,-0.536429985215824,-2.36153013809603,0.772381277819131
"TS","TSE00147773",2011,0.432651111154299,0.89715702080288,-0.130617836180957
"RP","RPM00098328",1994,1.77218810541363,-1.23031311512609,-1.20892483982435
"IC","IC000004092",1975,-1.101301540415,-0.503422778744295,0.119114130512895
"LG","LG000026419",1980,-0.465534335832107,-0.589448123495746,0.0986876480510264
"PM","PM000148001",1980,0.0239293613848043,-1.29203197960341,-0.160687766243993
"NC","NC000091577",1972,1.18794415205627,-1.6642232684855,-2.19415269030613
"IR","IR000040848",1993,0.379475121062001,0.646947450838133,0.190144636349809
"LG","LG000026503",1980,-1.01270877618267,-0.419363277776807,0.528294045103263
"LG","LG000026238",1985,-0.655402251942633,-0.252539946727145,0.259081983382928
"PL","PL000012120",1998,-0.776605874075108,0.270324843329899,-0.651264992936208
"PS","PSW00040309",2018,0.73310109130938,0.126887766294331,0.022141262983319
"RP","RP000982230",1993,1.28783569808955,-0.0943229651255397,-1.34609334508778
"EI","EI000003953",1993,-0.318579097383143,-1.58107166847873,1.67128701052283
"TO","TO000005361",1968,1.05155064887354,-0.270782216507129,-0.270967730445764
"CY","CYE00100065",1982,0.423636364642561,0.443073204016732,-0.14324757732331
"ZA","ZA000067541",1974,0.352492159882323,-0.233219599322135,-0.213563408778305
"SZ","SZ000003700",1939,-0.893191846288847,0.129355458368335,0.0594851725857182
"CY","CYE00100065",1956,0.750775510768526,0.409835406448835,-0.422821756293375
"TS","TSE00147775",1888,0.385400403737354,1.22273123920614,0.817966978923532
"SU","SU000062941",1979,1.25209182514393,-0.00683453742543265,-0.62098832892972
"SU","SU000062840",1960,1.16718409348417,0.489728203510845,-0.328723729393732
"SZ","SZE00105086",1951,-0.246056578076953,0.376346465131727,0.228331779276587
"BK","BKM00014648",2011,0.596308068868112,0.318926814110224,-0.0216103803229879
"EI","EI000003965",1992,-0.458482155566173,-0.716267515936187,1.04813699624224
"ZA","ZA000067741",1967,1.04301692206514,0.320251744372298,-0.614366561642802
"ZI","ZI000067991",1954,0.838121940727013,0.940258902085844,-0.273942439472757
"NZ","NZ000936150",1977,-0.351274397504833,-1.11358996966689,1.41260306117597
"RP","RPW00041229",2016,0.99277157328752,0.198830587520889,-0.202773748112195
"RP","RP000986370",1959,1.15804558913412,-0.752767118689833,-0.408010050484671
"ID","IDM00096607",2016,1.32271515900529,-0.399368897412773,-0.566382253430236
"ID","IDM00096973",2009,0.946987553784159,-0.0136781806346514,-0.132064254481406
"LH","LH000026730",1949,-1.11540172920301,0.661110215254466,-0.85512837348552
"SZ","SZ000008390",1961,-0.333881345496497,0.0866974131688118,0.958378700637389
"RP","RP000098430",1991,1.27813405266656,-0.763411583238247,-1.00408918192703
"TU","TUM00017022",2006,0.485982875202673,0.0704342389274381,-0.282468809318998
"CI","CI000085488",2008,0.169240249790827,2.08670958528842,0.205996651761071
"LU","LUE00100950",1974,-0.985497384400653,-0.463249622389573,0.505231774890773
"SZ","SZ000008390",1928,-0.0752251723598217,-0.243012469532849,0.444774739727095
"UV","UV000005507",1949,0.42527275328042,0.601566683872662,-0.223806466300884
"EC","EC000000036",1985,0.822481651244167,0.321606041705,-0.430219188976949
"IR","IR000040706",1965,-0.16490269101335,0.360462045470076,-1.04016641966028
"LU","LUE00100948",1989,-0.331476726868523,-0.0275603640138736,0.185409712097988
"KE","KE000063723",1966,0.812136886507778,1.14087623122602,-0.269314422017784
"EI","EI000003969",1965,-0.695329556371465,-0.511259363552372,1.16246185445407
"UV","UV000005501",1963,1.20086244349571,0.617502848547018,-0.636984625688113
"EI","EI000003980",1977,-0.461220520362219,-1.36532989690833,0.843958418673982
"ZA","ZA000067753",1960,0.381676558076377,0.4988534079772,-0.177383513725698
"EI","EIE00107762",1995,-0.343863397453041,-0.300080147484629,0.539921484824473
"NZ","NZ000937470",1965,-0.517926188216665,-0.417697547790092,0.269761939475899
"IR","IR000408560",1967,0.0939196894970555,1.80848697241972,-0.560703803985729
"IR","IRM00040747",2012,0.453233903860797,1.00044195669571,0.349447116263408
"LH","LH000026629",1981,-1.35068820637768,0.634478092489178,-1.38306030723527
"SZ","SZ000002220",1920,-1.80983568988175,-0.809096214421676,-0.77418023015315
"ID","IDM00097072",1996,0.909238882299213,0.572114478861203,-0.212685009206946
"PL","PL000012385",2005,-0.123220431943142,0.321668783916072,0.143091858860394
"CY","CYE00100077",1943,-0.35244301227015,0.94367165588331,0.397677942857039
"SZ","SZ000008440",1965,-0.659326503462389,-0.161100762673264,-0.320937354498938
"MO","MOE00147755",1992,0.375805599018952,1.26334434427723,0.497748049819676
"RP","RP000098836",1987,1.19736903160494,0.142058316409995,-0.20482746787036
"TU","TU000017090",1940,-0.428236644714185,0.590315401779947,-0.584628438691307
"ZI","ZI000067775",1976,0.537752507607177,0.0663874063957426,0.210033271215828
"SU","SU000062752",1959,0.704756942131859,0.870923797011086,-0.333458083748511
"IR","IR000040706",1974,-0.502288557306236,1.50000055292576,0.903918613572768
"LG","LG000026416",1989,-1.14258887473279,0.0633662161220138,0.621275048507517
"UV","UV000005522",1975,0.672788349695494,0.220600589778248,0.139371019081024
"LG","LG000026247",1972,-0.549495137447679,0.0429374722686275,0.40818290245951
"TU","TU000017090",1978,-0.256504538278592,0.0222551860092715,0.225729287120128
"EI","EIE00107762",1991,-0.246822808697617,-0.720715789564984,0.735227913463251
"TU","TU000017062",1984,0.165263587315577,0.538985867724088,0.756420806892392
"NZ","NZ000093994",1954,0.579973862632879,-1.243658701888,0.213037771849092
"SU","SU000062760",1974,1.2405636120971,1.12927214868757,-0.533327684375842
"LO","LOE00116344",1973,-0.668232566935124,0.283921510145659,-0.0239651499442957
"LH","LH000026531",1961,-0.789008206295673,0.25702741191718,0.503495400411494
"TU","TUM00017202",2016,0.214239390086213,0.849646895911526,-0.0651706340130981
"PS","PSW00040309",1973,1.25201122573788,-1.75012508363516,-0.519590478361136
"NZ","NZ000937470",1950,-0.349467121379766,-0.166393016646561,-0.156401012860201
"MO","MOM00060230",1992,-0.0499159285719802,1.73051094442391,0.296741635728764
"EI","EI000003980",1975,-0.42228194252047,-0.74534580862338,1.94700046386865
"ZA","ZA000067743",1975,0.432312396215615,0.4888024312276,-0.157090657919276
"MO","MOE00147755",1956,0.247915604069625,1.14540717601492,0.591731147755238
"BF","BFW00012714",1968,0.813060781753217,0.600459235704677,0.0626107928114974
"SZ","SZE00116090",1967,-0.886903793031326,0.546881221383672,-0.392169384008798
"LU","LUE00100953",1995,-0.484836225804339,-0.490524110595591,0.24652100498288
"LG","LG000026238",1970,-0.976653827821538,0.0135128427777676,0.488436957815469
"TU","TU000017074",1975,-0.305591943010048,0.414304495823987,-0.394097680129335
"ZI","ZI000067775",1970,0.526642424788547,0.254898506809871,0.303024414545633
"CQ","CQC00914855",2011,1.19258100346856,-0.943537247269251,-0.425518884038381
"LG","LG000026403",1962,-0.453735283652668,-0.00690933410584983,0.295229252451338
"LH","LH000026524",1970,-1.54953743079339,0.542949275054088,-2.1291646314014
"LU","LUE00100953",1959,-0.562702379041716,0.24259085764324,0.373643484540392
"LU","LUE00100946",1974,-0.817948123687533,-0.651855612183981,0.365398185884943
"MO","MO000060195",1999,0.541951123711824,0.281307134179053,0.102064168234026
"TS","TS000060765",1984,1.13500226723801,1.05483317853681,-0.498982957203889
"TU","TUM00017034",2005,-0.254382144423877,-0.709485886750508,0.0806180698352273
"SV","SV000020107",2004,-2.23024213832206,-0.494894003444113,-0.107100035651884
"LH","LH000026509",1959,-0.787326884755439,0.0491881246631443,-0.550479096692977
"SZ","SZ000009480",1914,-0.058389365604246,-0.418594640811553,-0.269577360146483
"IR","IR000407660",1976,-0.0201225451768059,1.18156252418972,0.0948542671052193
"TU","TUM00017220",1958,0.761643845440388,0.282312340776648,-0.234909636447029
"SZ","SZ000009480",1923,0.0327101651433716,-0.264525612273209,0.794501858345624
"BK","BKM00014654",2002,-0.4706390436765,0.134971083979097,0.361956017577943
"IC","IC000004063",1997,-1.23587456246398,-0.138723068707724,0.0312979058588706
"SZ","SZE00116090",1991,-0.448825854520265,-0.191645603215828,-0.0185709674986252
"BK","BKM00014652",1990,-1.45268565121635,-0.839241108022163,0.788849156819196
"IC","IC000004092",1956,-1.05736566556461,-0.745670575304343,0.749642599943313
"LG","LG000026406",2016,-0.902895079207156,0.21565750845787,0.219039275986142
"LU","LUE00100947",1955,-0.187433684099918,-0.0319082340317689,0.132898440716132
"LO","LOE00105562",1915,-0.522441263425094,0.186761704990582,-0.352231892380914
"LG","LG000026406",1974,-0.724265770769967,-0.357866539072574,-0.105566023188497
"BK","BKM00014652",1984,-1.49961593479834,-1.10119970968246,0.0183202183121059
"LG","LG000026313",1962,-0.0724657661802243,0.0797281452364344,0.0488485348322874
"IR","IR000408570",2011,0.553612661086465,1.56356201171682,0.508596342507681
"RP","RP000982230",1958,1.12484143287274,-0.137123859811668,-0.396883061784925
"LG","LG000026339",1950,-0.33936398319207,-0.308404940294295,0.138438111621298
"GI","GIM00008495",1958,0.511929748516503,-0.570510513366722,0.265130819874917
"ZA","ZA000067403",1958,0.404354931836654,-0.0868945554084371,-0.243817907326563
"CY","CYE00115566",1910,0.314657748484481,0.724573842177233,0.267605399487961
"TU","TU000017040",1937,0.0620538610314727,0.163327883795852,0.0873498536478799
"LH","LH000026730",1979,-1.31098641549035,0.376015377897074,-0.531147971542501
"LG","LG000026318",1991,-1.01656772077222,-0.222481748544505,0.529839151007003
"IR","IRM00040718",2014,0.714143738723359,-0.271971738530265,-0.479267905209951
"BK","BKM00014654",2009,-0.395586877386397,0.169083357423014,-1.11311295894199
"ZI","ZI000067765",1955,0.575718936516388,0.0722944697901544,0.309171777881303
"SZ","SZ000009480",1909,-0.102981051919271,-0.128398122489959,1.19502671849001
"BD","BDM00078016",1972,0.745946377224013,-0.897813570170211,0.167574998683841
"LO","LO000011934",2010,-1.33432511067116,0.450414111098208,-0.932998130229777
"RP","RP000098430",2012,0.96689874862999,0.114549031082498,-0.111523711275439
"ZI","ZI000067965",1981,0.571490228610296,0.601783148888648,0.361577581776206
"ZI","ZI000067775",1973,0.49022274442944,0.142439965471389,0.270586677760885
"LG","LG000026435",1982,-1.00874198932024,0.260817236957257,0.620740526794528
"RP","RPM00098325",1993,1.36806852294695,-0.294161282203094,-0.817301020848918
"CQ","CQC00914080",2009,0.869493119180929,-1.54122090774559,0.30720061004771
"AO","AO000066422",1961,0.8008069108845,-0.0739529610804007,-0.072364738977521
"ZA","ZA000067561",1988,0.605812389955363,0.12389331822317,-0.334277808455175
"KE","KE000063723",1965,0.173583316623834,1.10165794422661,0.107816899123718
"GT","GT000060100",1992,0.514161055630346,0.0134099727442577,-0.245558813292578
"LU","LUE00100950",1956,-0.490508955384206,-0.181456466424474,0.230528902710892
"NZ","NZ000936150",1996,-0.189724681563296,-1.26395712056334,1.07991825777744
"LG","LG000026326",1972,-0.371160466155352,-0.0806593567326519,0.221769626352132
"LO","LOE00116344",1977,-0.800584459856853,0.556005567797995,-0.739794627873602
"IC","IC000004063",1992,-1.31186402831489,-1.19983436802083,-1.25153705309728
"LU","LUE00100945",1973,-0.570210509109605,-0.0529797091491717,0.334669652897155
"ZA","ZA000067667",1980,0.695051539426362,0.416595979412161,-0.415488923076778
"CK","CK000096996",1979,1.06835159222959,-1.15093092597005,-0.321839717918874
"LU","LUE00100951",2004,-0.587790615694847,-0.323135940544416,0.360475910962558
"ZA","ZA000067581",1954,1.22077638439807,0.118942274217069,-0.718900674951807
"ID","ID000096073",2006,1.13934859061958,-0.366518606288462,-0.355909933519632
"TU","TU000017240",1955,-0.0910680797411766,0.928574774761432,1.1024382304196
"LH","LH000026529",1990,-0.453485127659366,-0.251548560223493,0.109592467794588
"EI","EI000003969",1995,-0.365050212997735,-0.308450861480798,1.01755582855
"RP","RP000982230",1973,1.15276501184109,-0.116942528545237,-0.420803088713531
"CY","CYE00100065",1942,1.18448065779399,0.222493101637895,-0.689391485656833
"KE","KE000063619",1980,0.0292932245197751,0.692917079029194,-0.00696589164310884
"IR","IR000040706",1978,-0.21109999525962,1.0863511812239,-0.0392960178430821
"RP","RPM00098132",2009,1.02615081508206,-0.188942499899777,-0.213031433277657
"ZI","ZI000067889",1975,0.218549321065101,-0.579999447371336,0.457497799514113
"LU","LU000006590",1968,-0.871509026777374,-0.0481014921582553,-0.133268460874718
"SZ","SZ000006717",1959,0.0605054602567702,-0.628453402911127,-0.0951157584688056
"SZ","SZ000002220",1922,-1.9278396935428,-1.74303440733385,0.164884332472593
"TU","TU000017074",1932,-0.257413712446554,0.65762718599501,-0.445208501604411
"LH","LH000026621",1986,-0.187395689282556,-0.597674682927807,0.00457380494580296
"IC","IC000004030",1998,-1.38149114657292,-0.207706852555777,0.724298712054071
"LH","LH000026509",1964,-1.16636796125781,0.466280952956695,-1.46481082669266
"LU","LU000006590",2004,-0.503618873512243,-0.173466860325883,0.365788822401896
"BF","BFW00012714",1961,0.593163053484074,0.261971645731964,0.335406304249029
"TS","TSE00147775",1907,0.338091274297559,0.776486637194235,1.07580779542014
"UV","UV000005503",1971,1.17137900666206,0.498861155657507,-0.527663054455196
"LG","LG000026425",1991,-0.652670329686603,0.0339164511545642,0.290610953472983
"IR","IR000408560",1962,0.237809851784419,0.970774417818844,0.441098641779817
"NC","NC000915920",1985,0.911420068862926,-0.728322253682212,-0.12087899444671
"UV","UV000005510",1953,1.13233255273006,-0.0805484797402453,-0.595446293992476
"ID","IDM00096685",1995,0.899846001390229,0.034549076091657,-0.120413248299998
"PL","PLM00012295",2006,-0.0641209830463332,0.104923701464701,-0.0123654844770532
"CY","CYE00100074",1964,0.340236817552275,0.966081689266891,-0.117880470723534
"SU","SU000062941",1984,1.20556776069767,0.288158103820664,-0.450937987183309
"CK","CK000096996",1984,1.06830646679931,-1.37768922588458,-0.25179946340488
"SZ","SZ000002220",2001,-1.75280781455985,-1.62933641746052,-0.71601086604208
"AQ","AQW00061705",2008,1.26323723385387,-1.82556059060478,-0.593314915388673
"SZ","SZ000001940",1915,-0.451261882860907,-0.290275455254237,0.144309781087412
"NZ","NZ000939450",1989,-0.757477757019147,-1.10451533551988,2.32773783589231
"RP","RPM00098222",2016,0.922544620658844,0.0227051787626137,-0.167897811625626
"ZI","ZI000067755",1965,0.983105203699499,0.0200844718052075,-0.261468092648812
"LG","LG000026406",1909,-0.884537419188547,-0.0177760609358513,-0.543765641908215
"EI","EIE00107808",1999,-0.344986932270337,-1.26295336613636,1.25234908361753
"NC","NC000091577",1988,1.21803495787369,-1.71731656901643,-1.85925622717435
"CY","CYE00100071",1927,0.400843800483882,0.967069903329483,0.000497148645770265
"EI","EI000003969",1897,-0.628069843973816,-0.426953070692365,0.464477085324023
"ZA","ZA000067633",1979,0.265110126653473,0.304693571719631,-0.0880519271928899
"SV","SV000020107",1970,-2.95317070177692,1.0696675644854,-1.42502103810843
"ZA","ZA000067475",1955,0.501971754336562,-0.246836057215018,-0.315813655752785
"LO","LOE00105562",1926,-0.517485890966331,-0.124319669830367,-0.190106865483536
"ID","IDM00097748",2007,1.2352136861716,-0.272378992185127,-0.37041696716649
