"id_nhs","indx","song_function","score_1","score_2","score_3","highlighted"
"NHS-C064",947,"other",-0.21287778410840602,-0.18235621083766002,0.451488454436981,"false"
"NHS-C064",948,"other",-0.493068373804195,-0.43177921195650304,0.16466356231999696,"false"
"NHS-C064",949,"other",-0.21081166615036398,-0.324141392079252,0.602132910478687,"false"
"NHS-C064",950,"lullaby",-0.7115108588239859,-0.526857932993892,-0.128036418038561,"false"
"NHS-C064",951,"dance",0.4112407910607371,1.15460253854475,-1.02795620279144,"false"
"NHS-C064",952,"dance",0.50801065916982,0.676837173450846,-0.874386321849074,"false"
"NHS-C064",953,"dance",0.0744019932050654,0.66402361224569,-0.46214258283866494,"false"
"NHS-C064",954,"other",-0.45462912080801704,-0.29240923344527503,-0.516149314432818,"false"
"NHS-C064",955,"other",-0.00112208747546006,-0.237502855819326,-0.20415580694777102,"false"
"NHS-C064",956,"other",-0.0673210282471846,-0.384336955862519,-0.265891470447843,"false"
"NHS-C064",957,"other",-1.4436239531725001,1.1882747041077,0.715717371461418,"false"
"NHS-C064",958,"lullaby",-0.11666397048943301,-0.46259395672586406,0.11567166801391099,"false"
"NHS-C064",959,"lullaby",-0.44990827729681,-0.672055192363134,-0.0217702411038469,"false"
"NHS-C064",960,"other",-0.17582816383033403,-0.40094080036005997,0.0643494831311982,"false"
"NHS-C064",961,"other",-0.411879905966504,-0.18602906877103798,-0.146226440332501,"false"
"NHS-C064",962,"lullaby",-2.35287054578678,1.00672732579655,0.598977862379202,"false"
"NHS-C064",963,"other",-0.173880741687389,-0.24604953779101105,-0.0975249925112288,"false"
"NHS-C064",964,"other",-2.2403117623815096,1.2327456171373898,0.5274131586517701,"false"
"NHS-C064",965,"other",-2.23238606376468,1.23861067091205,0.523554706991128,"false"
"NHS-C064",966,"other",-2.26107118183439,1.2203180377613998,0.5328205770098751,"false"
"NHS-C064",967,"love",-0.0901009286212914,-0.340005519003159,-0.28019719841656704,"false"
"NHS-C095",968,"dance",0.33141918425958,-0.710651747227815,0.570404469739285,"false"
"NHS-C095",969,"other",-0.0608294201947085,-0.365605224706693,-0.263705213010523,"false"
"NHS-C095",970,"healing",-0.254080403207395,-0.492140820954705,-0.255632456316778,"false"
"NHS-C095",971,"dance",-0.0768345890884013,-0.3539666470914,-0.242191541811131,"false"
"NHS-C095",972,"other",-0.42230543836422796,-0.942628280936527,0.32279625014574104,"false"
"NHS-C095",973,"other",-0.29901246338768894,-1.2894634475498,0.475076377013708,"false"
"NHS-C095",974,"lullaby",-0.42919359740784,-0.659103354836704,-0.0102626618540508,"true"
"NHS-C095",975,"lullaby",-0.184236694049237,-0.17298392305592097,-0.20465314091199696,"false"
"NHS-C095",976,"love",0.0655150539436023,0.161415698819496,-0.41391672694290205,"false"
"NHS-C095",977,"dance",0.7697748028434249,0.933923324277715,-0.43650367527854295,"false"
"NHS-C095",978,"love",0.4459612885103089,0.16818465538192,-0.408042151002438,"false"
"NHS-C095",979,"dance",0.361354975186339,0.33789154737971,-0.29358149779693604,"false"
"NHS-C095",980,"other",-0.417315389416636,-0.315521469234048,-0.928393354150134,"false"
"NHS-C095",981,"other",-0.38435627888848,-0.801314264484636,0.604506033854832,"false"
"NHS-C095",982,"other",-0.046299398322681005,-0.535386383537848,0.15151780460284803,"false"
"NHS-C095",983,"lullaby",-0.354621193442597,-0.629620494622307,-0.0760338264248216,"false"
"NHS-C095",984,"other",-0.42446697182771503,-0.0478228835259918,-0.303821261481689,"false"
"NHS-C095",985,"dance",0.16364519028056698,0.0608020482070315,-0.206704032613638,"false"
"NHS-C095",986,"other",-0.30486089600674104,-1.28845388243886,0.47567142801779205,"false"
"NHS-C095",987,"other",-0.541633574420682,-0.5848575211921829,-0.152384187735302,"false"
"NHS-C095",988,"healing",0.5041407165392879,-0.13192701444459598,0.585382503936812,"false"
"NHS-C095",989,"other",-0.122053926094642,-0.8352855691636569,0.232147346963137,"false"
"NHS-C095",990,"other",0.270940038980701,-0.0256625758924372,0.622503597863728,"false"
"NHS-C095",991,"dance",0.189746418171016,0.28049610472011,-0.595711578676926,"false"
"NHS-C095",992,"other",-0.505205087201257,-0.912397059343865,-0.41082048864602505,"false"
"NHS-C095",993,"other",0.35959737007481607,0.387715009598921,-0.41451286199278997,"false"
"NHS-C095",994,"other",-0.322205880589002,-0.417670720114394,-0.12587979338345098,"false"
"NHS-C095",995,"other",-0.0695718806358478,-0.220108331679469,-0.317461630545531,"false"
"NHS-C095",996,"other",-0.321759503095312,-0.40864834924934795,-0.0937022231158983,"false"
"NHS-C095",997,"dance",0.5093001993457039,0.593120352657995,-0.602562293119195,"false"
"NHS-C095",998,"dance",0.0596097470151594,-0.0180395579730346,-0.44003876598658703,"false"
"NHS-C095",999,"dance",-0.9692656759989141,1.92005106316267,0.309670105482803,"false"
"NHS-C095",1000,"dance",0.510055219983833,0.620956923637124,-0.6295717274995279,"false"
"NHS-C095",1001,"dance",-0.17618177327408802,-0.545617639892575,-0.108313644860928,"false"
"NHS-C095",1002,"dance",0.0695671400872264,-0.0116600206190241,-0.4558761916000739,"false"
"NHS-C095",1003,"other",-0.191042415882988,-0.35491752551948397,-0.335636406996072,"false"
"NHS-C095",1004,"other",-0.5301195858912809,-0.528050539447423,-0.506691673739759,"false"
"NHS-C095",1005,"other",0.33352962602526504,1.08208152343696,-0.53504899353626,"false"
"NHS-C095",1006,"dance",0.643101662384734,1.08264103605589,-0.531619601454851,"false"
"NHS-C095",1007,"dance",0.9758861185714329,0.930140704575986,-0.280364113492622,"false"
"NHS-C095",1008,"lullaby",-0.40694799669756504,-0.6557736823848129,0.26956722242609,"false"
"NHS-C095",1009,"other",-0.0861566119265538,-0.369031978828104,-0.264966830594248,"false"
"NHS-C095",1010,"dance",0.18186436749965698,0.24416295867061605,-0.5310669921448911,"false"
"NHS-C095",1011,"other",0.300118837913329,-0.23763653461693202,0.6612129287276629,"false"
"NHS-C095",1012,"other",-0.0772241107473063,-0.35903502678164795,-0.23103706549871103,"false"
"NHS-C095",1013,"healing",-0.0184975363007233,-0.26287838984150397,-0.274180579792719,"false"
"NHS-C095",1014,"other",-0.0673126018477001,-0.344038838972449,-0.242406501517543,"false"
"NHS-C095",1015,"other",-0.0485340106269456,-0.5402876868291551,0.12438428934599001,"false"
"NHS-C095",1016,"dance",-0.0546292934079829,-0.359786078949479,-0.25505802826505897,"false"
"NHS-C095",1017,"dance",-0.564689794811838,-0.6423877729847939,-0.479927060403415,"false"
"NHS-C095",1018,"dance",0.0446311698418467,0.6920829662108271,-0.4325998958639579,"false"
"NHS-C095",1019,"dance",0.0482104048649688,0.659900346639297,-0.44096606120292403,"false"
"NHS-C095",1020,"dance",-0.11751615431674199,0.586819342217522,-0.44605548884056606,"false"
"NHS-C095",1021,"dance",0.0691153565141509,0.6789214982309211,-0.436968059558601,"false"
"NHS-C095",1022,"dance",-0.24472886071684,-0.41136970387718297,-0.32125518884917603,"false"
"NHS-C095",1023,"dance",-0.0680446260940565,-0.36196634831021796,-0.260843702446445,"false"
"NHS-C095",1024,"other",-0.0986587189394808,-0.36336152401064004,-0.25014577527423104,"false"
"NHS-C095",1025,"other",0.0918934655245159,-0.20250408696730104,0.36060305361890005,"false"
"NHS-C095",1026,"other",-0.0162979203413074,-0.548082380993454,0.47270459428644895,"false"
"NHS-C095",1027,"other",-0.06751076146052801,-0.35787646906235604,-0.266348179995552,"false"
"NHS-C095",1028,"other",-0.0933787338071503,-0.344983431097167,-0.261626188932015,"false"
"NHS-C095",1029,"dance",0.3557393174736311,1.08836287073956,-0.557277671733246,"false"
"NHS-C095",1030,"dance",-0.068801762034871,-0.330141793573414,-0.23540939700593103,"false"
"NHS-C095",1031,"dance",-0.047760270524731,-0.37227212050660796,-0.24956311053348199,"false"
"NHS-C095",1032,"dance",-0.0868749966746059,-0.377575242511698,-0.255742550619596,"false"
"NHS-C095",1033,"dance",-0.0884868708152813,-0.36394818169537796,-0.266037682662584,"false"
"NHS-C095",1034,"other",-0.20579363390848998,-0.337289811597022,-0.249880385219742,"false"
"NHS-C095",1035,"other",0.0142238928291406,-0.40547989613434204,-0.255542183936173,"false"
"NHS-C095",1036,"other",0.0117143082623806,-0.391390390580685,-0.24318689351050302,"false"
"NHS-C095",1037,"other",-0.0705171085343231,-0.347046525661272,-0.253089687247388,"false"
"NHS-C095",1038,"other",0.0365817492534116,-0.41388369951673903,-0.19183216496557,"false"
"NHS-C095",1039,"dance",-0.0602862131661726,-0.347907491160532,-0.22827236147318603,"false"
"NHS-C095",1040,"other",-0.21294267090751604,-0.245837034369572,-0.093676002460995,"false"
"NHS-C095",1041,"dance",-0.203478432167812,-0.23344388792716297,-0.0855326856554824,"false"
"NHS-C095",1042,"other",-2.26692668902499,1.15135993435298,0.721755236080926,"false"
"NHS-C095",1043,"dance",-0.0608215835888843,-0.357161179948586,-0.27138660941251197,"false"
"NHS-C095",1044,"dance",-0.0655584389305036,-0.39803048779759603,-0.266455563164122,"false"
"NHS-C095",1045,"dance",-0.0921387574860204,-0.353991003717816,-0.287502061616873,"false"
"NHS-C095",1046,"dance",-0.06428297286165201,-0.37287356743632005,-0.28833896162149103,"false"
"NHS-C095",1047,"other",-0.0826311360382826,-0.35875287485205504,-0.25054972715446,"false"
"NHS-C095",1048,"other",-0.19185055306048798,-0.30874315446665196,-0.265817394284443,"false"
"NHS-C095",1049,"other",-0.0749666778422008,-0.349699886762299,-0.22441074968527203,"false"
"NHS-C095",1050,"other",-0.0884782075114835,-0.350463804477671,-0.21417251031466503,"false"
"NHS-C095",1051,"other",-0.0740664386569107,-0.344893588222292,-0.259277397230495,"false"
"NHS-C095",1052,"other",-0.0583066145784594,-0.36422873024005,-0.241318652670964,"false"
"NHS-C095",1053,"other",-0.0619922883182933,-0.37706833368086207,-0.26470194860600604,"false"
"NHS-C095",1054,"other",-0.0776421550344446,-0.374368999907766,-0.253617995909174,"false"
"NHS-C095",1055,"other",0.0118464982372887,-0.41689756111699605,-0.204918169367433,"false"
"NHS-C095",1056,"healing",-0.13124284995445698,-0.519373804141372,0.46407375717364796,"false"
"NHS-C095",1057,"other",-0.293656698783753,-0.19558014240106103,-0.11128352518405302,"false"
"NHS-C095",1058,"other",-0.0857884462795466,-0.362061886455236,-0.26437839398566,"false"
"NHS-C084",1059,"other",0.7024943023045239,0.8843158811953209,0.590541202296343,"false"
"NHS-C084",1060,"other",0.0993625631531395,-0.20894224081005303,0.883237449776128,"false"
"NHS-C084",1061,"other",-0.307896867389424,-0.489577167120041,-0.373202584341594,"false"
"NHS-C084",1062,"healing",-1.4364070743779298,1.24406888508845,0.5215728875545851,"false"
"NHS-C084",1063,"other",0.28765771156544,0.0563009907479164,0.25561421254710803,"false"
"NHS-C084",1064,"healing",0.128180589305069,-0.0244088014104498,0.20034547743191802,"false"
"NHS-C084",1065,"healing",0.153463930465109,-0.0168324697467367,0.20148795439898004,"false"
"NHS-C084",1066,"healing",0.111961550839004,-0.00463680932250968,0.19347478055730302,"false"
"NHS-C084",1067,"other",0.20900993359908604,0.000420258741007562,0.267544541082154,"false"
"NHS-C084",1068,"other",-0.0851712411291165,-0.35427098317790395,-0.23935870991469801,"false"
"NHS-C084",1069,"lullaby",0.14866405823821,0.0887375084212483,0.213931254399407,"false"
"NHS-C084",1070,"other",-1.99268944480504,0.909789659113297,0.0586337031281624,"false"
"NHS-C084",1071,"other",0.0397780183774295,-0.433672285625344,-0.24615028185240698,"false"
"NHS-C084",1072,"other",0.030841788295226005,-0.464213708933786,-0.23281950187571002,"false"
"NHS-C084",1073,"other",0.0514872545817708,-0.42000491535406,-0.23119715794165696,"false"
"NHS-C084",1074,"other",0.0439493673452259,-0.40531598846218,-0.22798795455110302,"false"
"NHS-C084",1075,"love",-0.0710006169995626,-0.38100661384671397,-0.257701408544304,"false"
"NHS-C084",1076,"other",-0.7645054782060741,-0.263471193499849,-0.966440806078793,"false"
"NHS-C084",1077,"other",-0.75926001391741,-0.238942028110423,-0.9486974760913299,"false"
"NHS-C084",1078,"other",-0.7471956477491359,-0.215737704128861,-0.9776721939069399,"false"
"NHS-C084",1079,"other",-0.7471868703266619,-0.246331213907828,-0.9843373825068741,"false"
"NHS-C084",1080,"other",-0.0880043975199285,-0.375213394287555,-0.23923156919708,"false"
"NHS-C084",1081,"love",-0.0515647339949238,-0.386364045586932,-0.24564042127543698,"false"
"NHS-C084",1082,"other",0.0310959145672024,-0.443882909080621,0.0927227516016581,"false"
"NHS-C084",1083,"other",0.0233082701984597,-0.41191038147979,0.0881394647435012,"false"
"NHS-C084",1084,"dance",0.5337748249704241,0.613441733683087,0.0242976108436016,"false"
"NHS-C084",1085,"other",-0.0315734548644435,-0.25393840694548997,-0.264549411429837,"false"
"NHS-C084",1086,"other",-0.0685487760908386,-0.38179082115207397,-0.23798409660311498,"false"
"NHS-C084",1087,"other",-0.068196784235452,-0.382556937434949,-0.247291308340771,"false"
"NHS-C084",1088,"love",0.46771836566716,0.550249823862899,-0.55219665612928,"false"
"NHS-C084",1089,"dance",-0.135510790297065,-0.613874221242082,0.37239023455642795,"false"
"NHS-C084",1090,"dance",-0.11277049747858,-0.6024864241555611,0.36842294236262607,"false"
"NHS-C084",1091,"other",-0.0458516781519308,-0.38374175699794105,-0.27363834129635994,"false"
"NHS-C084",1092,"dance",0.0686392260369323,0.6561251008662271,-0.44828497678261203,"false"
"NHS-C084",1093,"other",-0.0698909405111637,-0.358820507696122,-0.24716822221403897,"false"
"NHS-C084",1094,"other",0.42323113741083895,0.42691046005998706,-0.5362836356726359,"false"
"NHS-C084",1095,"other",0.465038965603201,0.419713209129602,-0.542501951879357,"false"
"NHS-C084",1096,"other",-0.0430842366813837,-0.36219515790154205,-0.258263160508592,"false"
"NHS-C084",1097,"other",-0.0677385238552737,-0.34163144670664003,-0.26019580420716504,"false"
"NHS-C084",1098,"other",0.268954109932132,0.138429852469558,0.235420903680758,"false"
"NHS-C084",1099,"dance",-0.0735608969464253,-0.373961568895664,-0.25824103738247,"false"
"NHS-C084",1100,"other",0.7173831560103839,-0.5871343871939251,1.2053643555570601,"false"
"NHS-C084",1101,"dance",0.51596553702587,0.618701496155469,0.322827442254379,"false"
"NHS-C084",1102,"dance",0.5339266316860379,0.590145355239894,0.328109327089242,"false"
"NHS-C084",1103,"dance",0.515509545086336,0.61796679490061,0.346925788653523,"false"
"NHS-C084",1104,"dance",0.5366066938173639,0.5797097614731209,0.33805780013773606,"false"
"NHS-C084",1105,"dance",0.5241071817128621,0.5915090642133339,0.31685633309292305,"false"
"NHS-C084",1106,"dance",0.537436568694884,0.5977279416331129,0.29734265686853,"false"
"NHS-C084",1107,"dance",0.5359794866736389,0.596854240525633,0.31120284526503494,"false"
"NHS-C084",1108,"other",0.528354750488936,0.485928292727205,0.109641662336117,"false"
"NHS-C084",1109,"dance",0.411330488599858,-0.18748313212429002,0.672982687968815,"false"
"NHS-C084",1110,"dance",-0.12946403567189801,1.7077979076706398,0.8828573643474351,"false"
"NHS-C084",1111,"other",-0.20504651895191897,-0.347341998358974,-0.10629893210252199,"false"
"NHS-C084",1112,"other",-0.0868278839185191,-0.34506668189315604,-0.252568874257397,"false"
"NHS-C084",1113,"other",-2.1670781805815698,1.24104926247642,0.564146619099289,"false"
"NHS-C084",1114,"dance",-2.18093491420049,1.24585467171179,0.557649773164078,"false"
"NHS-C084",1115,"other",-2.18933747543857,1.2192880369816899,0.547467148579043,"false"
"NHS-C084",1116,"other",-2.16807339310641,1.23156099285433,0.564790512386896,"false"
"NHS-C084",1117,"other",-2.17303868512394,1.24044877238075,0.543842009928721,"false"
"NHS-C084",1118,"dance",-2.1809029621320803,1.2451043012574199,0.55787623731021,"false"
"NHS-C084",1119,"other",-2.17045467159799,1.23871622267566,0.540556158131166,"false"
"NHS-C084",1120,"other",-2.18114352590614,1.25623473760876,0.5601551500131999,"false"
"NHS-C084",1121,"dance",-2.1871633375194697,1.24435047265429,0.55311038145297,"false"
"NHS-C084",1122,"other",-2.1763985343985803,1.2684089634281899,0.5563783229568721,"false"
"NHS-C084",1123,"other",-2.1625763927907697,1.24768857101482,0.5556996191915761,"false"
"NHS-C084",1124,"dance",-2.19881408139848,1.25076588769614,0.549116752376109,"false"
"NHS-C084",1125,"healing",-2.2066184612689304,1.2296101077991202,0.5561947570446221,"false"
"NHS-C084",1126,"healing",-2.21534842792767,1.2547056217287902,0.557563721459701,"false"
"NHS-C084",1127,"other",-2.15302274839695,1.25991185980109,0.577714125095634,"false"
"NHS-C084",1128,"other",-2.1805081514313103,1.2356914179293899,0.5713160630875479,"false"
"NHS-C084",1129,"other",-2.32445235926152,1.15844561390399,0.5238198968249199,"false"
"NHS-C084",1130,"other",-2.25044858929701,1.07327727000436,0.97488888989695,"false"
"NHS-C084",1131,"healing",-2.23896223934456,1.07887069579718,0.966495600226205,"false"
"NHS-C084",1132,"other",-2.18527782811506,1.0511367911140699,1.00836504602352,"false"
"NHS-C084",1133,"other",-2.13621863458743,1.16760701559612,0.9367742094132142,"false"
"NHS-C084",1134,"other",-2.2040522290845,1.19407151524001,0.922200961305049,"false"
"NHS-C084",1135,"other",-2.1209601724161002,1.1731293125281699,0.9471778047816999,"false"
"NHS-C084",1136,"other",-2.11942697037104,1.15824347413519,0.948062519817078,"false"
"NHS-C084",1137,"other",-2.128569545832,1.15663970754991,0.960995502393392,"false"
"NHS-C084",1138,"other",-2.1341731596035,1.17537722325139,0.9294869884628779,"false"
"NHS-C084",1139,"other",-2.0580939349590097,1.44425573510292,0.826759187126902,"false"
"NHS-C084",1140,"other",-2.1788944398187,1.1969364481675902,0.917334736587956,"false"
"NHS-C084",1141,"other",-2.04576217985252,1.4160275127147701,0.829849331778356,"false"
"NHS-C084",1142,"other",-2.0119182582685102,1.3914459157398,0.846011660389968,"false"
"NHS-C084",1143,"other",-1.3636394958700702,1.87455725494358,0.7303191524021999,"false"
"NHS-C084",1144,"other",-1.5366427334406298,1.43389884658768,0.828556984179188,"false"
"NHS-C084",1145,"dance",-2.40140865494052,1.10546859592977,1.14255463897831,"false"
"NHS-C084",1146,"dance",-2.23266714280233,1.8259144010251103,0.519307118380891,"false"
"NHS-C084",1147,"dance",-1.71141243180861,2.20456810490395,0.38264578393694804,"false"
"NHS-C084",1148,"other",-1.6970994548153302,2.18457212854225,0.37821410939529204,"false"
"NHS-C084",1149,"dance",-1.6996967260953502,2.15806224318914,0.389740684497485,"false"
"NHS-C084",1150,"dance",-1.63200103268,2.26021829326163,0.39030399443263897,"false"
"NHS-C084",1151,"dance",-1.7069572139690399,2.18277626547508,0.391519423869939,"false"
"NHS-C084",1152,"dance",-1.69157056112104,2.1815990818932303,0.38805114411193,"false"
"NHS-C084",1153,"dance",-1.69645685225745,2.1851097257389,0.370619644967115,"false"
"NHS-C084",1154,"dance",-1.5266362281797798,1.84075614788957,0.524059343142089,"false"
"NHS-C084",1155,"dance",-1.7063231931924001,2.18324058927266,0.372164172920291,"false"
"NHS-C084",1156,"dance",-0.38999899414569805,0.328894240218146,-0.924659921156587,"false"
"NHS-C084",1157,"dance",-2.0952480797164603,1.8383072354686298,0.7341864254888009,"false"
"NHS-C084",1158,"dance",-2.10059640544717,1.8278058394774601,0.7381780537305429,"false"
"NHS-C084",1159,"dance",-0.27278083538381503,0.781145751732104,-0.8670664459995341,"false"
"NHS-C084",1160,"dance",-0.873260437648758,0.7364101213857449,-0.882977221434741,"false"
"NHS-C084",1161,"dance",-0.882297010492198,0.727069321985641,-0.8698562607451721,"false"
"NHS-C084",1162,"dance",-0.8712790281054541,0.725771713209452,-0.8724097601139641,"false"
"NHS-C084",1163,"dance",-0.8856531294068279,0.726076934661795,-0.8739927463317541,"false"
"NHS-C084",1164,"other",-1.9531133219198,2.1339646838658703,0.591799852085382,"false"
"NHS-C084",1165,"dance",-1.54472574978271,2.18946718239458,0.56161097282031,"false"
"NHS-C084",1166,"other",-1.96804250926507,1.49308379288831,0.739693868035768,"false"
"NHS-C084",1167,"dance",-1.72048624612465,2.1197933636593103,0.41110492469496707,"false"
"NHS-C084",1168,"dance",-2.2281145583580297,1.75373955278898,0.5655865419219301,"false"
"NHS-C084",1169,"dance",-2.2226598272739704,1.7672192950888703,0.5284149362005529,"false"
"NHS-C084",1170,"healing",-2.2010826126638396,1.1284674434403998,0.7434884685390791,"false"
"NHS-C084",1171,"healing",-2.18732679047096,1.13128438681424,0.7441125106876229,"false"
"NHS-C084",1172,"healing",-2.21037393844683,1.140150060216,0.751165077456875,"false"
"NHS-C084",1173,"healing",-2.21513356239921,1.12796883797019,0.7434612961861651,"false"
"NHS-C084",1174,"other",-2.4962818867358902,0.9050368490296801,0.8386750921206741,"false"
"NHS-C084",1175,"lullaby",-1.4478279982941598,-0.9675573821135358,0.11225963557770699,"false"
"NHS-C084",1176,"lullaby",-1.44581811635533,-0.975118732845535,0.122232651588935,"false"
"NHS-C084",1177,"lullaby",-2.07194475472092,-0.6153313774615551,0.00969162133230245,"false"
"NHS-C084",1178,"lullaby",-2.43380968497569,-0.583563615097115,0.0454863911402626,"false"
"NHS-C084",1179,"lullaby",-2.43944195576683,-0.563579208739921,0.022986153615970003,"false"
"NHS-C084",1180,"healing",-1.4811916488528898,-0.43069592376135707,0.6647808697286021,"false"
"NHS-C084",1181,"other",-2.52528596918181,0.7121672110876759,1.05188983120393,"false"
"NHS-C084",1182,"other",-2.5205622453008,0.713315078786699,1.06425955968082,"false"
"NHS-C084",1183,"lullaby",-2.5813666341644503,0.800215837876191,0.7114438734270279,"false"
"NHS-C084",1184,"lullaby",-2.67554966958548,0.7023353569480211,0.87598619229962,"false"
"NHS-C084",1185,"other",-0.027357004027222,0.0422116354474549,0.153810755421968,"false"
"NHS-C084",1186,"other",-2.33011438271569,1.0442515661525,0.6911615524205561,"false"
"NHS-C084",1187,"lullaby",-2.32872190378472,1.4328253907768798,0.629263470815004,"false"
"NHS-C084",1188,"lullaby",-2.5499217632051403,1.1682421220986101,0.466522213604376,"false"
"NHS-C084",1189,"lullaby",-2.2175124552859904,1.4891947785794801,0.622845406857657,"false"
"NHS-C084",1190,"other",-0.175873339954523,-0.23081304247755396,-0.0667294445085059,"false"
"NHS-C084",1191,"dance",-0.17446796837713502,-0.22779866934618898,-0.0866768941803931,"false"
"NHS-C084",1192,"other",-0.19828839727187697,-0.23059094658507298,-0.0797595564305613,"false"
"NHS-C084",1193,"other",-0.18153974162217398,-0.22304918923015804,-0.10110180844825599,"false"
"NHS-C084",1194,"other",-0.193945231411292,-0.25148801750693,-0.100677101319954,"false"
"NHS-C084",1195,"lullaby",-2.49934772455116,0.9739799171592459,0.8863475611997241,"false"
"NHS-C084",1196,"lullaby",-2.4843949689807503,1.00312775064552,0.8936744195771171,"false"
"NHS-C084",1197,"lullaby",-2.4723801878920697,0.997940514316072,0.8685236640493921,"false"
"NHS-C084",1198,"other",-2.19233033209827,1.1080081996529298,0.988903632589922,"false"
"NHS-C084",1199,"other",-2.01989717337319,0.8805624355521721,1.40079653225949,"false"
"NHS-C084",1200,"other",-2.1930237184137,1.0152373901127498,0.8753319837555089,"false"
"NHS-C084",1201,"other",-2.0203316439300902,0.9061314412103411,1.39484023422642,"false"
"NHS-C084",1202,"other",-1.6162391553201398,1.63465768801763,1.207731196798,"false"
"NHS-C084",1203,"other",-1.21494063806966,2.35082847789254,1.0505249404452701,"false"
"NHS-C084",1204,"other",-2.09187146821536,1.3407568344649599,0.709508050363882,"false"
"NHS-C084",1205,"other",-1.62230804345478,1.6499745456239299,0.970627306464244,"false"
"NHS-C084",1206,"other",-1.6259395561953403,1.66726817970516,0.9685679338944471,"false"
"NHS-C084",1207,"lullaby",-1.0025968909471898,1.21172210565777,-0.580538663744365,"false"
"NHS-C084",1208,"other",-1.99453619121669,1.59267995564125,-0.17595071143474697,"false"
"NHS-C084",1209,"lullaby",-1.00281263868487,1.19365161484411,-0.57613635539927,"false"
"NHS-C084",1210,"other",-1.83374063183488,1.5261309943082,0.7847141743106278,"false"
"NHS-C084",1211,"lullaby",-0.9966173534384459,1.1973221520531399,-0.5904743762563129,"false"
"NHS-C084",1212,"lullaby",-1.0119966015342199,1.20590481676407,-0.58977406292025,"false"
"NHS-C084",1213,"dance",-0.314390669195133,-0.650014574826593,-0.3438244508672801,"false"
"NHS-C084",1214,"dance",0.503685913091666,0.31122127237039,0.21755713715724498,"false"
"NHS-C084",1215,"dance",0.524123958192427,0.329803984255341,0.21675613964214605,"false"
"NHS-C084",1216,"other",0.190589009506745,-0.347713492277548,0.5057899049129431,"false"
"NHS-C084",1217,"dance",0.51305498529238,0.32345372483704304,0.22205098152712402,"false"
"NHS-C084",1218,"dance",0.534231894050245,0.32068489582174603,0.20436663663813698,"false"
"NHS-C084",1219,"other",0.246936511202492,-0.21819878441044396,0.42079677734191606,"false"
"NHS-C084",1220,"dance",0.524994513981565,0.325358342459424,0.229764740175341,"false"
"NHS-C084",1221,"dance",-0.0137290641876326,-0.309635503978034,0.48136814269332295,"false"
"NHS-C084",1222,"dance",0.38326547319692894,0.31467168429849296,0.0930966529571894,"false"
"NHS-C084",1223,"dance",-0.0555047885326511,-0.276927804372146,0.4927761161261521,"false"
"NHS-C084",1224,"dance",0.5528188595085001,2.31026625624863,-0.6625818981839771,"false"
"NHS-C084",1225,"dance",0.554404179510381,2.33201434469953,-0.6865947248421779,"false"
"NHS-C084",1226,"dance",0.17453797262714002,1.0773539286767,-0.33919213289577,"false"
"NHS-C084",1227,"dance",0.612508051810242,1.8199062508232702,-0.539461369475146,"false"
"NHS-C084",1228,"dance",0.07757345281119,0.23201853927606897,-0.669997059922388,"false"
"NHS-C084",1229,"dance",0.25011693591662804,0.901096082041571,-0.44568971600113305,"false"
"NHS-C084",1230,"other",-0.0631555373850377,-0.333837513487027,-0.240969282663209,"false"
"NHS-C084",1231,"other",0.0162818184447362,-0.19008401989193,-0.0282704738823258,"false"
"NHS-C084",1232,"dance",0.35315404060508004,0.176221647567905,0.22272397756840198,"false"
"NHS-C084",1233,"dance",-0.0620499507398045,-0.379325966906572,-0.238049570701273,"false"
"NHS-C084",1234,"other",-0.13164869142466,-0.671491399655974,0.6889249835678211,"false"
"NHS-C084",1235,"other",0.173839579782062,-0.7220454635961451,0.10564485487116301,"false"
"NHS-C084",1236,"healing",-0.638787051819159,0.550003308458459,-0.491773452134021,"false"
"NHS-C084",1237,"healing",-0.619616919558611,0.5690958840359891,-0.498522925008396,"false"
"NHS-C084",1238,"other",-0.0690869214270784,-0.766469549735827,0.754801892477338,"false"
"NHS-C084",1239,"lullaby",-0.135354131467222,-0.650670549689663,0.6937475051199089,"false"
"NHS-C084",1240,"other",-0.149702759016329,0.41867019929786103,0.7815140457145899,"false"
"NHS-C084",1241,"other",-0.0038548746715996603,-0.5865761438077579,0.699980932876631,"false"
"NHS-C084",1242,"other",-1.64638981210754,0.617980878298203,0.966312661894273,"false"
"NHS-C084",1243,"other",-1.6493233914966698,0.63541697488181,0.9434686923214259,"false"
"NHS-C084",1244,"other",-0.30215789796161896,-0.5871834921384239,0.176393189922609,"false"
"NHS-C084",1245,"other",-0.29295996659267,-0.5785324961723679,0.18054195911558601,"false"
"NHS-C084",1246,"other",-0.27556907981827394,-0.59234607177452,0.182136474760216,"false"
"NHS-C084",1247,"other",0.429693294139753,-0.431015456304261,-0.859782175850131,"false"
"NHS-C084",1248,"other",-0.311738995244384,-0.599926148680365,0.19859963491510196,"false"
"NHS-C084",1249,"love",-0.477209265749289,-0.33396232610495696,-0.193521971571915,"false"
"NHS-C084",1250,"love",-0.539628983262354,-0.399993613301529,-0.749657999616731,"false"
"NHS-C084",1251,"love",-0.550159900850484,-0.40004225363111495,-0.764533084127575,"false"
"NHS-C084",1252,"other",-0.0954121266539439,-0.706882824771728,-0.0123471581092729,"false"
