song,annotator,annotator_degree,annotator_field,tonal,tonal_pitch1,tonal_pitch2,scale,scale_type1,scale_type2,scale_quality,tempo_raw,tempo_adj,tempo_med,tempo_tap,tempo_val,micrometer,macrometer_text,macrometer_ord,macrometer_none,macrometer_2,macrometer_3,macrometer_4,macrometer_5,macrometer_6,macrometer_7,macrometer_8,macrometer_9,macrometer_10,macrometer_11,macrometer_12,macrometer_13,macrometer_14,macrometer_15,macrometer_other,repeat_small,repeat_large,repeat_vary,singers_n,singers_sex,leader,unison,polyphony,call_response,contour,ornament,vibrato,dynamics,ritard,words,infant,tension,tension_melody,tension_harmony,tension_rhythm,tension_motif,tension_accent,tension_dynamic,tension_voices,tension_inst,syncopate,accent,ending_stop,ending_finalnote,ending_long,ending_ritard,ending_accel,ending_loud,ending_quiet,ending_follow,ending_unknown,ending_other,clap,stomp,instru,instru_idio,instru_membrano,instru_aero,instru_chordo,instru_rhythm1,instru_rhythm2,instru_pitched,instru_drone,instru_harmony,instru_bassline,instru_cpt,instru_melody,transcr_qual,transcr_qualo,transcr_diff,transcr_diffo,transcr_text,like,guess_genre,guess_loc,comment_song
47,ACW,BM,Music Theory,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,86,129,129,Dotted quarter,.375,Triple,Minor deviations from macrometer,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Melodic variation,2,Both sexes,Female leader(s),1,1,0,Down-up,0,0,No dynamics,No ritard or accel,Words present,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,7,Love,Africa,
47,CAJ,PhD,Ethnomusicology,1,G,Single point of stability,1,Undefined,Single pitch collection,Unknown,129,129,129,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Female leader(s),0,1,1,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Extremely accurate,7,Extremely easy,7,,5,Love,Europe,
47,CRC,PhD,Music Theory,1,G,Single point of stability,1,Generic minor,Aeolian,Minor,263,131.5,131.5,Eighth,.125,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Melodic variation,2,Both sexes,Female leader(s),0,1,0,Descending,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Extremely accurate,7,Very easy,6,,5,Healing,South America,
47,CSP,PhD,Music Theory,1,G,Single point of stability,1,Minor pentatonic,Generic minor,Minor,110,110,110,Quarter,.25,Duple,Totally clear macrometer,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,1,0,Descending,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,0,0,1,0,1,.5,0,1,0,0,0,0,0,0,0,Shifts to just the woman singing.,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Extremely accurate,7,Extremely easy,7,,4,Love,Africa,
47,DTL,.,.,1,G,Single point of stability,1,Aeolian,Dorian,Minor,126,126,126,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Female leader(s),1,0,0,Up-down,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,1,1,0,0,1,0,0,1,.5,0,1,0,0,0,1,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,4,Love,North America,
47,EAG,PhD,Ethnomusicology,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,84,126,126,Dotted quarter,.375,Both duple and triple,Totally clear macrometer,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Mixed sex leaders,1,0,1,Down-up,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,1,0,.5,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Sort of easy,5,,5,Love,Africa,
47,EBR,MM,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,128,128,128,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Female leader(s),1,1,0,Down-up,0,0,No dynamics,Speeds up and slows down,Words present,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,5,Love,Africa,
47,EJM,BM,.,1,G,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,120,120,120,Quarter,.25,Duple,Totally clear macrometer,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Female leader(s),1,0,0,Down-up,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,8,Dance,South America,
47,EJS,BM,.,1,G,D,1,Minor pentatonic,Generic minor,Minor,125,125,125,Quarter,.25,Both duple and triple,Totally clear macrometer,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Mixed sex leaders,1,0,0,Down-up,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Love,Africa,
47,ESL,BM,Music Theory,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,83,124.5,124.5,Dotted quarter,.375,Triple,Totally clear macrometer,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,0,0,Descending,0,0,No dynamics,No ritard or accel,Words present,1,1,0,0,1,0,0,0,0,0,.5,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,2,Lullaby,Africa,
47,HJK,PhD,Ethnomusicology,1,G,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,80,160,160,Half,.5,Triple,Totally clear macrometer,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,0,0,Descending,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,1,0,.5,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of inaccurate,4,Sort of easy,5,,6,Love,Africa,
47,HWY,.,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,120,120,120,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,1,0,Down-up,0,0,No dynamics,No ritard or accel,Words present,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,7,Lullaby,Africa,00:00 Male female duet; 00:24 female solo
47,IST,MM,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,126,126,126,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Melodic variation,2,Both sexes,No leader,1,0,0,Descending,0,0,Gets louder,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,.5,.5,0,1,0,0,0,1,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Extremely accurate,7,Sort of easy,5,,5,Love,Middle America,
47,JAB,.,.,1,F#,Single point of stability,0,.,.,Unknown,122,122,122,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,0,Identical,2,Both sexes,Male leader(s),1,0,0,Undefined,0,0,No dynamics,No ritard or accel,Words present,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Love,South America,
47,JAY,.,.,1,G,D,1,Generic minor,Single pitch collection,Minor,70,70,70,Quarter,.25,Duple,Totally clear macrometer,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,0,Identical,2,Both sexes,Female leader(s),1,0,0,Undefined,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,1,1,0,1,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,3,Love,Oceania,
47,JKP,PhD,Music Theory,1,G,D,1,Major pentatonic,Single pitch collection,Major,84,126,126,Dotted quarter,.375,Triple,Totally clear macrometer,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,0,0,Down-up,0,0,No dynamics,No ritard or accel,Words present,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Extremely accurate,7,Very easy,6,,2,Love,Europe,
47,JMB,PhD,Ethnomusicology,1,G,D,1,Minor pentatonic,Single pitch collection,Minor,122,122,122,Quarter,.25,Triple,Totally clear macrometer,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,0,0,Down-up,0,0,Multiple dynamics,Speeds up,Words present,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Perfect,8,Totally easy,8,,6,Love,Europe,"00:05 is the only part where there is not unison - the woman sings the perfect 5th in the scale, while the man sings the tonic in a lower octave than he sings throughout the remainder of the recording."
47,LCC,BM,.,1,G,Single point of stability,1,Aeolian,Generic minor,Minor,78,117,117,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Female leader(s),1,1,0,Down-up,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,0,1,0,0,.5,0,1,0,0,0,1,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Extremely accurate,7,Extremely easy,7,,5,Love,Africa,
47,LWP,.,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,72,108,108,Dotted quarter,.375,Triple,Minor deviations from macrometer,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,0,Identical,2,Both sexes,Female leader(s),0,0,0,Undefined,0,0,Multiple dynamics,No ritard or accel,Words present,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,8,Lullaby,Asia,
47,LYH,MM,Music Theory,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,85,127.5,127.5,Dotted quarter,.375,Triple,Totally clear macrometer,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,1,0,Descending,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very accurate,6,Sort of easy,5,,5,Love,Africa,
47,MAB,.,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,126,126,126,Quarter,.25,Duple,Consistent deviations from macrometer,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Female leader(s),0,1,0,Down-up,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Extremely accurate,7,Very easy,6,,3,Love,Asia,
47,MBL,.,.,1,G,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,126,126,126,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,0,0,Down-up,0,0,Gets louder,No ritard or accel,Words present,0,1,1,0,0,0,0,1,1,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,5,Dance,South America,
47,PAM,BM,Music Theory,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,120,120,120,Quarter,.25,Duple,Totally clear macrometer,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,1,0,Down-up,0,0,No dynamics,No ritard or accel,Words present,1,1,1,1,1,0,0,0,0,0,1,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Dance,Africa,
47,PDA,MM,.,1,D,G,1,Minor pentatonic,Single pitch collection,Minor,125,125,125,Quarter,.25,Duple,Totally clear macrometer,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Female leader(s),1,0,0,Down-up,0,0,No dynamics,Speeds up,Words present,0,1,0,0,1,0,0,0,0,0,1,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Dance,South America,
47,PES,PhD,Ethnomusicology,1,G,Single point of stability,1,Generic minor,Minor pentatonic,Minor,122,122,122,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Melodic variation,2,Both sexes,No leader,1,0,0,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,1,0,0,1,0,.5,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Love,Africa,
47,RAB,PhD,Music Theory,1,G,A#,1,Minor pentatonic,Major pentatonic,Minor,128,128,128,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,2,Both sexes,No leader,1,0,0,Descending,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Sort of easy,5,,8,Dance,Africa,00:40 The female singer is obviously smiling when she finishes the song. It is wonderful that you can hear this in the singing.
47,RLW,MM,Ethnomusicology,1,G,D,1,Minor pentatonic,Single pitch collection,Minor,114,114,114,Quarter,.25,Both duple and triple,Consistent deviations from macrometer,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,1,0,Down-up,0,0,No dynamics,Speeds up,Words present,1,1,0,0,0,1,0,0,0,0,1,.5,0,0,1,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Lullaby,Africa,
47,SMG,BM,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,116,116,116,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,No leader,1,1,1,Descending,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,0,1,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Love,South America,
47,TTO,MM,.,1,G,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,128,128,128,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,2,Both sexes,Female leader(s),1,1,0,Undefined,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,1,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Love,South America,
47,VLM,PhD,Music Theory,1,G,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,125,125,125,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,2,Both sexes,No leader,1,1,0,Descending,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Perfect,8,Sort of easy,5,,6,Love,Africa,
48,ACW,BM,Music Theory,1,G,Single point of stability,1,Generic major,Single pitch collection,Major,73,73,73,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,1,1,1,0,1,0,1,0,0,0,.5,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,5,Lullaby,North America,
48,CAJ,PhD,Ethnomusicology,1,A,Single point of stability,1,Undefined,Single pitch collection,Unknown,145,48.331398,48.331398,Eighth triplet,.083329998,Triple,Inconsistent deviations macrometer,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,1,Female,.,.,.,.,Down-up,0,1,No dynamics,No ritard or accel,Words present,1,1,1,0,0,0,0,0,0,0,0,.5,1,0,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of inaccurate,4,Sort of difficult,4,,3,Lullaby,Europe,
48,CRC,PhD,Music Theory,1,G,Single point of stability,1,Generic major,Ionian,Major,74,74,74,Quarter,.25,Duple,Consistent deviations from macrometer,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,1,1,0,0,1,0,1,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Perfect,8,Sort of easy,5,,5,Lullaby,Oceania,
48,CSP,PhD,Music Theory,1,G,Single point of stability,1,Major pentatonic,Generic major,Major,75,75,75,Quarter,.25,Duple,Inconsistent deviations macrometer,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,0,1,0,0,1,0,1,0,0,0,.5,.5,0,1,0,0,0,0,0,0,0,Finishes with a repetition of the ascending octave motive.,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Extremely accurate,7,Extremely easy,7,,4,Lullaby,Oceania,
48,DTL,.,.,1,G,Single point of stability,1,Generic major,Single pitch collection,Major,130,130,130,Quarter,.25,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,1,Female,.,.,.,.,Undefined,1,1,No dynamics,No ritard or accel,Words present,1,1,0,1,0,0,0,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,3,Lullaby,Middle East,
48,EAG,PhD,Ethnomusicology,1,G#,Single point of stability,1,Generic major,Single pitch collection,Major,48,72,72,Dotted quarter,.375,Triple,Minor deviations from macrometer,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,1,No dynamics,No ritard or accel,Words present,1,1,1,0,0,0,0,0,0,0,.5,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very accurate,6,Very easy,6,,4,Lullaby,Asia,
48,EBR,MM,.,1,G,Single point of stability,1,Generic major,Single pitch collection,Major,70,70,70,Quarter,.25,Both duple and triple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,Speeds up and slows down,Words present,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,2,Lullaby,Asia,
48,EJM,BM,.,1,G,Single point of stability,1,Generic major,Ionian,Major,48,48,48,Quarter,.25,Both duple and triple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,1,1,1,0,1,0,1,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Lullaby,Middle East,
48,EJS,BM,.,1,G,Single point of stability,1,Generic major,Single pitch collection,Major,46,69,69,Dotted quarter,.375,Both duple and triple,Consistent deviations from macrometer,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Ascending,1,0,No dynamics,No ritard or accel,Pitched syllables,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,5,Lullaby,North America,
48,ESL,BM,Music Theory,1,A,Single point of stability,1,Undefined,Single pitch collection,Unknown,73,73,73,Quarter,.25,Triple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Undefined,1,0,No dynamics,No ritard or accel,Words present,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,1,Healing,Middle East,
48,HJK,PhD,Ethnomusicology,1,G,Single point of stability,1,Generic major,Single pitch collection,Major,72,72,72,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very accurate,6,Sort of difficult,4,,5,Lullaby,Middle East,
48,HWY,.,.,1,G,Single point of stability,1,Undefined,Single pitch collection,Unknown,75,75,75,Quarter,.25,Both duple and triple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,0,1,0,0,0,1,0,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,1,Healing,Asia,
48,IST,MM,.,1,G,Single point of stability,1,Generic major,Single pitch collection,Major,43,64.5,64.5,Dotted quarter,.375,Triple,Inconsistent deviations macrometer,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Undefined,1,0,No dynamics,No ritard or accel,Pitched syllables,1,1,1,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of inaccurate,4,Sort of difficult,4,"At the end of each phrase, I hear a B before the eighth note A (in some cases, this is missing).",4,Lullaby,Europe,
48,JAB,.,.,1,G,Single point of stability,1,Generic major,Single pitch collection,Major,138,69,69,Eighth,.125,Duple,Totally clear macrometer,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Up-down,1,1,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,5,Healing,Asia,
48,JAY,.,.,1,G,Single point of stability,0,.,.,Unknown,70,70,70,Quarter,.25,Duple,Totally clear macrometer,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,0,Melodic variation,1,Female,.,.,.,.,Undefined,1,0,No dynamics,No ritard or accel,Words present,1,1,1,0,0,1,1,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,1,Lullaby,Africa,
48,JKP,PhD,Music Theory,1,G,Single point of stability,1,Generic major,Single pitch collection,Major,51,51,51,Quarter,.25,Triple,Inconsistent deviations macrometer,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of inaccurate,4,Sort of easy,5,"Pitch-wise it sounds fine to me, but the rhythms don't jibe with what I'm hearing. Most of the half notes, for example, are only the same length as the quarter or dotted-quarter on the first line. I also do not hear the triplet, duplet conflict shown in the transcription. It all sounds like relaxed triple feel to me (not always as even as the phrase-beginning triplets though).",5,Lullaby,Asia,
48,JMB,PhD,Ethnomusicology,1,G,B,1,Generic major,Single pitch collection,Major,140,140,140,Quarter,.25,Duple,Minor deviations from macrometer,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Undefined,1,1,No dynamics,No ritard or accel,Words present,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Sort of difficult,4,,3,Dance,Asia,
48,LCC,BM,.,1,G,Single point of stability,1,Ionian,Generic major,Major,46,69,69,Dotted quarter,.375,Triple,Minor deviations from macrometer,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,1,1,1,0,0,0,1,0,0,0,.5,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Extremely easy,7,,5,Lullaby,Europe,
48,LWP,.,.,1,G,Single point of stability,1,Undefined,Ionian,Unknown,70,70,70,Quarter,.25,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,0,Rhythmic variation,1,Female,.,.,.,.,Up-down,1,1,No dynamics,No ritard or accel,Words present,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,4,Lullaby,Oceania,
