country,station,date,score1,score2,score3,ctryname,meanest1,meancilo1,meancihi1,meanpval1,sdest1,sdcilo1,sdcihi1,meanest2,meancilo2,meancihi2,meanpval2,sdest2,sdcilo2,sdcihi2,meanest3,meancilo3,meancihi3,meanpval3,sdest3,sdcilo3,sdcihi3,nstations,nstations_str,nstationyears
TS,TSE00147769,1895,.4760921,.99228734,.42277563,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147775,1914,.5054791,.050457273,.0021486105,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147767,1922,.37677744,.24730383,.27180266,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147773,2009,.068096653,1.0908828,.10011005,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147770,1948,.61589628,.50257427,.039110854,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSM00060745,1967,.4994145,.53563851,.31385818,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TS000060765,1998,.021118369,1.7474427,.29427287,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147769,1910,.55720985,1.0270382,.38475871,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147770,1935,.55471498,.49153531,-.0094911419,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TS000060725,1996,.7637859,.38844246,-.18112352,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TS000060765,1975,.61268568,.2730301,.16874737,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSM00060745,2005,-.16249561,1.8112214,.37976009,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TS000060765,1949,.56467098,1.1667913,.27356303,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSM00060715,1987,.50924349,.71918911,-.25271204,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147769,1906,.47216171,.66284341,.59556001,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSM00060715,1998,.77758694,.63710237,-.40186986,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147767,1936,.25833681,.21626973,-.11034741,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147775,1910,.47323436,-.05657107,.30441454,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147773,1979,.69236618,.71884894,-.042788215,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147775,1953,.20661677,1.2947321,.39180356,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147773,2011,.4326511,.89715701,-.13061784,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147771,1929,.78739899,.63362604,-.3211939,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSM00060745,1996,1.1445267,1.0451843,-.56334579,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TS000060725,1951,.1754566,.76685822,.30843139,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147773,2014,.094101667,1.0919569,.080157474,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147775,1887,.61017942,.044223618,.015583661,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSE00147769,1914,.47765124,1.159923,.57826656,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TS,TSM00060715,1984,.34621486,.57575601,-.11046916,Tunisia (13),.4514209,.30144522,.60118949,0,.57756418585942,.484569698294878,.673539905010203,.82083696,.64125127,.99570972,0,.6985244654953719,.580769399728151,.797694645883904,.21932092,.013331979,.43263218,.0396,.859173733199981,.686250619530322,.985742892579009,13,13,117
TU,TUM00017056,1997,-.069231816,-.086178757,.17494002,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017070,2006,-.20334473,.82771653,-.51672447,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017240,1974,-.12870486,.28810593,-.29796833,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017090,1944,-.54757011,.33135074,-.42294458,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017370,2007,.64598948,.18778907,.084260806,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017260,2014,.65754533,.83519995,-.26533243,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017086,2010,-.54495656,.49858841,.35412744,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017210,2012,.55900097,.44047162,.37691543,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017074,1954,-.3972263,.83344698,-.61615568,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017040,1969,.14350434,-.002352434,.85451144,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017074,1957,-.2952587,.90052605,-.082382813,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017062,1979,-.017572042,.77044719,.68042934,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017202,2017,-.58009773,1.3703394,.5121336,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017193,2016,-.56034923,.70107132,.36089239,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017074,1970,-.25570863,.29826528,-.21044548,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017375,1986,.60389668,.43517721,.14578979,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017022,2011,-.13738121,.04025127,.03182102,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUW00033207,1967,.40452537,.57522982,.44886428,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017170,1983,-.76061457,.23471913,-.20687464,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017034,2009,.3439734,-1.0621729,.029420063,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017022,2006,.48598287,.070434242,-.2824688,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017170,1995,-.44976363,.043143682,.11322519,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017074,1931,-.29805157,.49854097,.34231392,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017112,1983,.019199824,.029708605,.10648701,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017062,1937,.029730298,.62817794,.68188173,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017062,1975,.17640957,-.22057673,-.2072175,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017074,1939,-.23425168,.18562549,-.11120184,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017292,2001,.56895918,.51515836,.082179472,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017240,1954,-.24661736,.88386047,.44147387,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017170,1973,-.81984538,1.0996804,-.98095977,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017234,1999,.69523513,.48721251,.0028469621,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017092,1985,-.36416385,.91193593,-.68922603,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017090,1931,-.56989086,.4788675,-.54905528,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017237,2012,.51877546,.14226241,-.33495015,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017140,2010,.0094557153,.257956,-.45752186,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017080,2017,-.15957539,.8900674,-.32383135,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017240,1949,-.35677585,.48832035,-.45898801,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017074,1953,-.46036011,.41147014,-.50618088,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017096,2016,-.54830641,.48978719,.40122667,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017170,1969,-.88374442,.93164289,-.35996723,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017203,2012,.067762107,.24485402,-1.0411381,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017170,1987,-.3136467,.13063255,.049235947,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017040,1936,.19784759,.010746462,-.031697743,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017074,1983,-.56457901,.21217762,.17359982,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017237,2002,.35262027,.69971532,-.24034061,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017040,1989,.068688013,-.35080785,.92664939,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017062,1947,.0052942247,.12575862,-.27646372,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017062,1991,-.046539042,.1891447,1.285724,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017074,1961,-.37163588,.54026854,-.43101501,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017160,2005,-.035149865,.61694628,-.34176371,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017270,2011,.61964333,.8257845,.1926824,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017086,2011,-.49052641,.65783703,.37801856,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TUM00017292,2007,.57379335,.65785354,.11879915,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017040,1937,.062053859,.16332789,.087349854,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017040,1943,.15737408,-.60690421,-.338783,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017375,1978,.61465091,.49301839,.1657909,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
TU,TU000017240,1955,-.091068082,.9285748,1.1024382,Turkey (50),.027841661,-.05655947,.11129887,.5284,.595202312420093,.525918357849174,.651747596813857,.40862563,.30596951,.51264209,0,.702842234142243,.605422939199832,.795608357254167,.019853555,-.10428434,.14901587,.76840001,.868680031135993,.729288916545929,.960059598443886,50,50,319
